SMILES,docking score,Heavy_Atoms,Ligand_Efficiency
c1nc(N)nc(c12)n(cn2)[C@H](C)c3cc(N)cc(C(F)(F)F)c3,-7.354,23,-0.31973913043478264
n1cn(C)c(c12)nc(C)nc2OCc3[nH+]c(cn3C)Cc4cccnc4,-7.354,26,-0.28284615384615386
Cc1nn(C)c(c1Br)C(=O)C(=O)CCc(n2)[nH]c(=O)c(c23)cccc3,-7.35,25,-0.294
COc1cccc(c1)[C@@H](C)NC(=O)c2ccc(-c3ccncc3)cc2-c([nH]4)nc(c45)cc(cc5)C(=O)N,-7.349,37,-0.1986216216216216
Cc1c(C#N)cccc1[C@@H](C)c2ccc(S(=O)(=O)C)cc2,-7.346,21,-0.3498095238095238
CCCOc1ccc(OC)c(F)c1C(=O)c2ccc(cc2)C(=O)N[C@@H]3C[NH2+]C[C@H]3Nn4c[nH+]c(C)c4,-7.346,36,-0.20405555555555555
c1cccc(c12)c(c[nH]2)C[C@H](N)C(=O)c(n3)[nH]c(c34)ccc(c4)C[NH+]5CCOCC5,-7.345,30,-0.24483333333333332
Oc(c1)cccc1-c(n2)c(cn2C(C)(C)C)N[C@H](C(=O)[O-])Cc(c[nH]3)c(c34)cccc4,-7.345,31,-0.23693548387096774
c1cccc(c12)c(c[nH]2)C[C@H]([NH3+])COc3cncc(c3)-c4nc(n[nH]4)SCC(=O)c5cccs5,-7.344,34,-0.216
Clc(c1)c(Cl)ccc1CNc(cn2C)nc2CSc(n3)nn(c34)cccc4,-7.342,27,-0.2719259259259259
CCc1cc(cc(Cl)n1)C(=O)/[NH+]=c(\cc2)cc(n23)[nH]c(n3)NCc4ccc(Cl)cc4,-7.342,30,-0.24473333333333333
C[C@H]([NH3+])[C@@H](O)C(=O)N/N=C/c1ccc(O)c(Br)c1,-7.341,18,-0.4078333333333333
[NH3+]Cc1oc(C(C)(C)C)cc1C(=O)c(cn2C)nc2CCc(ccc3)c(c34)nccn4,-7.34,31,-0.23677419354838708
Fc(c1)cccc1[C@H](C)NC(=O)c(cn2C)c(c23)cc(cc3)CC(C)(C)O,-7.339,27,-0.27181481481481484
C[C@H](O)[NH2+]CCCCc(c1)sc(c12)ccnc2,-7.337,17,-0.4315882352941176
C=CCc1ncc(cc1C)CC(=O)Nc2ccc(cn2)-c3cnccn3,-7.336,26,-0.28215384615384614
c1[nH+]ccc(c12)n(cc2)C(=O)c3nc([nH]n3)Cc4ccccc4,-7.335,23,-0.3189130434782609
c1ccccc1[C@@H](C)[NH2+]CCCc(c2)nc(n23)nc(cc3)NC(=O)c4c(cnn4C)C(=O)NCCO,-7.334,36,-0.20372222222222222
CC(C)(O)c(n1)cccc1-n(n(c2=O)CC=C)c(c23)nc(nc3)CC(=O)Nc4ccncc4F,-7.331,34,-0.21561764705882355
COc1cc(ccc1F)S(=O)(=O)CC[NH3+],-7.325,15,-0.48833333333333334
COCCN(C)C(=O)c1cnn(C)c1C(=O)Nc(cc2)cc(n23)nc(c3)C(=O)OC,-7.324,30,-0.24413333333333334
