SMILES,docking score,Heavy_Atoms,Ligand_Efficiency
o1cccc1-c2n(CC)c(nn2)SCC(=O)Nc3nc(C)ccc3,-6.464,24,-0.26933333333333337
c1cccc(OC)c1N(S(=O)(=O)C)CC(=O)Nc2cccnc2,-6.462,23,-0.28095652173913044
n1nc(CC)sc1NC(=O)Cc2ccccc2,-6.461,17,-0.3800588235294118
c1cccc(c12)oc(=O)n2CC(=O)Nc3ccc(cc3)C(=O)OC,-6.461,24,-0.2692083333333333
n1cccc(c12)cc(-c3ccccn3)n2CCC(=O)N[C@@H](C)c4c(OC)cccc4,-6.459,30,-0.2153
CN1C(=O)N(C)[C@H]([C@H]12)NC(=O)N2CC(=O)N[C@@H](C)c(o3)cc(c34)cc(Cl)cc4,-6.459,28,-0.23067857142857143
c1ncc(O)cc1C(=O)N2C[C@H]([C@H](O)CC2)Cc3ccccc3,-6.458,23,-0.2807826086956522
c1cccc(O)c1-c2oc(nn2)SCC(=O)Nc3ccc(cc3)C(=O)OCC,-6.457,28,-0.23060714285714284
c1cc(Cl)ccc1N2C[C@@H](CC2=O)C(=O)N[C@@H](C)CCC,-6.449,21,-0.3070952380952381
c1cccc(O)c1-c2oc(nn2)SCC(=O)Nc3c(CC)cccc3C,-6.447,26,-0.24796153846153846
COCc(nn1)sc1NC(=O)COc2ccc(Cl)cc2,-6.443,20,-0.32215
CC(C)c(c1)onc1-c(n2)cc(nc2N(C)C)NCCN3C(=O)CCC3,-6.442,26,-0.24776923076923077
c1ncc([O-])cc1C(=O)N[C@@H](C)CNC(=O)c2cc([O-])c[nH+]c2,-6.44,23,-0.28
c1cc(F)ccc1N2C(=O)[C@@H](CC2=O)Nc3ccc(cc3)OC,-6.438,23,-0.27991304347826085
c1ccccc1-c2nc(on2)CCCC(=O)Nc3cc(C)c(C)cc3,-6.436,25,-0.25744
c1ccccc1Cc2oc(nn2)SCC(=O)Nc3cc(C(F)(F)F)ccc3,-6.435,27,-0.2383333333333333
O=C1CCCC(=C12)OC(N)=C(C#N)[C@H]2c3ccc(cc3)OCC(=O)Nc4cc(C(F)(F)F)ccc4,-6.435,35,-0.18385714285714286
c1ccc(Cl)c(c12)[nH]cc(c2=O)NC(=O)NCCCn3c[nH+]cc3,-6.433,24,-0.2680416666666667
O=C(C)NCC(=O)N1C[C@@H](OCC1)c2ncc(cc2)Cc3c(Cl)cccc3,-6.433,27,-0.23825925925925925
c1cccc(OC)c1C(C2)=NO[C@@]2(C)C(=O)Nc(c3)ccc(c34)NC(=O)CO4,-6.432,28,-0.22971428571428573
O=C1N=C(N)S[C@H]1CC(=O)Nc2c(F)cccc2,-6.432,18,-0.35733333333333334
c1ccccc1OCC(=O)Nc(cc2C(=O)Nc3nccs3)cc(c2)NC(=O)COc4ccccc4,-6.432,36,-0.17866666666666667
COc1c(OC)c(OC)cc(c12)[nH]c(=O)c(c2)CNc(c3)ccc(c34)OCO4,-6.43,28,-0.22964285714285712
CCOC(=O)Cc(cs1)nc1NC(=O)COc2c(OC)cccc2,-6.427,24,-0.26779166666666665
o1nc(C)cc1-c2c(nc(C)nc2)[C@H]3CC[C@@H](CC3)CNC(=O)[C@@H](C)Oc4ccc(C)cc4,-6.423,33,-0.19463636363636364
c1cc(C)ccc1-c(n2)cc(C(F)F)n(c23)ncc3C(=O)N4CCC(CC4)C(=O)N,-6.421,30,-0.21403333333333335
Cc1ccc(C(C)C)cc1S(=O)(=O)Nc2ccccn2,-6.418,20,-0.3209
c1cccc(c12)c(=O)n(CC)nc2C(=O)N3[C@@H](CCC3)c4ncc(cc4)Cc5ccccc5,-6.416,33,-0.19442424242424244
c1ccc(C)cc1C2(CCOCC2)CNC(=O)c3cc(N(C)C)ncc3,-6.416,26,-0.2467692307692308
s1c(C)nc(C)c1-c2nc(sc2)Nc3cc(O)c(C([O-])=O)cc3,-6.415,23,-0.27891304347826085
O1CCOc(c12)ccc(c2)NC(=O)C(=O)NCc3ccco3,-6.415,22,-0.29159090909090907
c1cc(OC)ccc1NCc(n2-c3ccccc3)nnc2SCC(=O)Nc4c(CC)cccc4CC,-6.413,36,-0.1781388888888889
CCc(c1)ccc(c12)nc(-c3ccccc3)nc2SCC(=O)NCCC4=CCCCC4,-6.406,31,-0.20664516129032257
n1oc(C)nc1CNC(=O)c(nc(c23)ccnc3)cc2-c4ccncc4,-6.405,26,-0.24634615384615385
c1cccc(C2=O)c1C(=O)c(c23)ccc(c3)NC(=O)CSc4nc(ns4)SC,-6.405,28,-0.22875
C1CCCN1C(=O)C[N@@H+]2CC[C@H](CC2)c3nc(ccc3)Cc4c(C)cccc4,-6.405,28,-0.22875
c1ccccc1N2C[C@@H](CC2=O)C(=O)Nc3ccccc3,-6.404,21,-0.304952380952381
n1snc(c12)cccc2NC(=S)NC(=O)c3ccco3,-6.4,20,-0.32
c1cc(F)ccc1-c2ccnc(n23)c(cn3)C(=O)NCCc4ncccc4,-6.397,27,-0.23692592592592593
O=c1n(C)c(=O)n(C)c(c12)nc(n2CCC)SCC(=O)Nc3cc(ccc3)C(=O)OC,-6.397,31,-0.20635483870967744
c1sccc1[C@H]2[C@@H](CCC(=O)N2)NC(=O)[C@@H]3N=C(SC3)c4cccnc4,-6.396,26,-0.246
