SMILES,docking score,Heavy_Atoms,Ligand_Efficiency
c1ccccc1NC(=O)c2cccc(c2)Nc3cccc(F)c3,-6.599,23,-0.28691304347826085
CC(C)C[C@@H](C(=O)[O-])NC(=O)C(=O)CC(=O)NCCCc1cccc(c1)Oc2ccccc2,-6.599,33,-0.19996969696969696
c1ccccc1[C@H](C)NC(=O)c(cn2C)c(c23)cc(cc3)[C@H](C)c4ncccn4,-6.598,29,-0.22751724137931034
O=C([O-])CCC(=O)N[C@@H]1CC[N@H+](CC1)Cc(c[nH]2)c(c23)cc(Cl)cc3,-6.597,25,-0.26388
COc1ccc(cc1)Cc2ccnc(n2)Nc3ccc(cc3)N4CC[NH2+]CC4,-6.597,28,-0.23560714285714288
COc(cc1)cc(c12)c(c[nH]2)CC(=O)OCCCCCCNC(=O)CCC(=O)O,-6.597,29,-0.22748275862068967
Cc1ccc(cc1N=O)NC(=O)c2cccc(C(F)(F)F)c2,-6.597,22,-0.2998636363636364
n1cnc(N)c(c12)c(cs2)N3CC[C@@H](O)C3,-6.596,16,-0.41225
O=C([O-])c1cc(CC)nc(c12)n(nc2C(CC)CC)NCc3ccc(C#N)cc3,-6.593,29,-0.2273448275862069
Fc1cc(F)cc(c1)[C@@H]2CC=NN2CCn3cccn3,-6.593,20,-0.32965
FC(F)(F)CCCNC(=O)N[C@H](CO)C[C@@H]1CCNC1=O,-6.59,21,-0.3138095238095238
CCOc1nc(N)ncc1C(F)F,-6.589,13,-0.5068461538461538
[nH]1ccc(c12)c(ccn2)C(=O)NCc3ccccc3,-6.586,19,-0.34663157894736846
CC(C)(C)C(=O)N[C@@H](C(=O)NO)c1ccc(cc1)Cc(c[nH]2)c(c23)cc(Cl)cc3,-6.584,29,-0.22703448275862068
CNc1nccc(n1)C(=O)[C@@H](N)Cc(c[nH]2)c(c23)cc(C)cc3,-6.583,23,-0.2862173913043478
Cc1c(C#N)cccc1[C@@H](C)[NH2+]Cc2ccc(C#N)cc2,-6.581,21,-0.3133809523809524
Cc1cccc(c1C)CNc2cc([nH+]cn2)N3CC[C@H](C3)C(C)(C)O,-6.58,25,-0.2632
N#Cc1ccc(cc1)CNc2ccccc2CO,-6.579,18,-0.3655
Cc1cccc(c1C)CNC(=O)N[C@@H](CC(C)C)C(=O)n(cn2)c(c23)ncnc3[O-],-6.579,30,-0.2193
Cc1ccc(cc1)S(=O)(=O)NCCCOC(=O)C[C@@H]([NH3+])O,-6.573,21,-0.313
FC(F)(F)c1cccc(c1)Nc(ncn2)c(c23)cccc3,-6.573,21,-0.313
c1cc(C)cc(c12)c(c[nH]2)C[C@H](N)C(=O)n(c(=O)[nH]3)c(c34)cccn4,-6.572,25,-0.26288
CCC(=O)SCCNC(=O)CCNNc1c(C)cccc1Cl,-6.57,22,-0.29863636363636364
O=CCCc1ccc(cc1)Nc(ccc2)c(c23)OC(F)(F)O3,-6.568,22,-0.2985454545454545
C[NH2+]Cc1cccc(c1)CC(=O)[C@@H](N)Cc(c[nH]2)c(c23)ccc(Cl)c3,-6.567,25,-0.26268
C1CCc(c12)c(C[NH3+])nn2-c3cc(C[C@H]([NH3+])C=O)c(O)cc3O,-6.567,23,-0.28552173913043477
CC(C)[NH2+]Cc1cc(Cl)cc(c1)C(=O)N[C@@H]2C[C@H]2c3ccccc3,-6.567,24,-0.273625
Cc1n[nH]c(C)c1-c2ncc(Cl)c(n2)Nc(cc3)cc(c34)CC(=O)N4,-6.566,25,-0.26264
OC[C@@H](O1)[C@@H](O)C[C@@H]1N(C[C@H]2CO)C[C@H]2c3ccc(Cl)cc3,-6.565,22,-0.2984090909090909
s1ccc2c1c(=O)[nH]c(c23)c(C)cc(O)c3Nc4ccc(cc4)CCC=O,-6.564,27,-0.2431111111111111
N#Cc1ccc(cc1)CNNS(=O)(=O)Cc2ccccc2,-6.563,21,-0.31252380952380954
CCc1c(=O)[nH]c(nc1CC)-c2ocnc2-c3ccc(F)cc3,-6.561,23,-0.2852608695652174
CONc1n[nH]c(n1)-c2cccc(O)c2,-6.561,15,-0.4374
CNC(=O)c1ccc(C)c(c1)NNc2ccccc2Cl,-6.56,20,-0.32799999999999996
c1ccccc1CNC(=O)n(c(n2)N3CC[NH2+]CC3)c(c24)cc(Cl)cc4C5CC[NH2+]CC5,-6.557,32,-0.20490625
c1ccccc1-n(ccc2=O)nc2Cc3ccc(F)c(Cl)c3,-6.557,22,-0.29804545454545456
c1cc(Cl)ccc1[C@H](C)Nc(n2)[nH]c(=O)c(c23)cnn3N4CCCCC4=O,-6.555,27,-0.24277777777777776
n1c[nH]cc1C[C@@H](C=O)c2cc(F)ccc2C(F)(F)F,-6.554,20,-0.3277
OCC(CO)CCc(n1)n(Cc(cc2C)cc(C)c2F)c(c13)cc(Cl)cc3C4CC[NH2+]CC4,-6.553,33,-0.19857575757575757
O=C([O-])CCC(=O)C(=O)c(cc1)cc(c12)c[nH]n2,-6.552,18,-0.364
CC(C)(O)CCn1c(=O)n(C)c(c12)ccc(c2)Cc3ccc(F)cc3,-6.552,25,-0.26208
CCCc(c1)sc(c12)ncnc2-c(cc3)cc(c34)c(cc(=O)[nH]4)N[C@H](C)C(=O)NC,-6.552,30,-0.21839999999999998
OCCOCCc1cccc(Cl)c1F,-6.551,14,-0.4679285714285714
Cc1cccc(c1)C(=O)c2cnc(s2)Nc3cc(nc(n3)C)N4CC[NH+](CC4)CCO,-6.549,31,-0.21125806451612905
N#Cc1cccnc1-c2nnc(c(n3)C)n2c(c34)cc(cc4)C(=O)NCc5ccccc5,-6.547,32,-0.20459375
CCCCCCc1c[nH]nc1-c2cccnc2,-6.546,17,-0.3850588235294118
CNc1nccc(n1)-c2c[nH]c(=O)c(c2)NCc(cc3)cc(c34)[nH]nc4,-6.545,26,-0.2517307692307692
