SMILES,docking score,Heavy_Atoms,Ligand_Efficiency
OC[C@@H]1O[C@H]([C@H](O)[C@H]1O)n2cc(nn2)C[NH2+]C3CCN(CC3)Cc(c[nH]4)c(c45)cc(Cl)cc5,-6.778,33,-0.20539393939393938
Fc1cc(F)ccc1CNc(cn2C)cc(c2=O)Nc3ccc(cn3)C(=O)N4CCOCC4,-6.773,33,-0.20524242424242423
c1ccoc1CNc(c(c23)cccc3)nc(n2)-c4cn[nH]c4,-6.771,22,-0.30777272727272725
O=S(=O)([O-])CCNC(=O)Cc1cccc(c1)OC(F)(F)F,-6.77,21,-0.3223809523809524
c1cc(Cl)ccc1[C@H](C)N[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O,-6.767,21,-0.32223809523809527
CCCn(c1=O)c(=O)n(CCC)c(c12)nc([nH]2)[C@@H](C)c3ccccc3,-6.763,25,-0.27052
[nH]1ccc(c12)c(ccn2)Oc3cc(ccc3C)C(=O)CCOCCOCCOCCOCCO,-6.761,34,-0.1988529411764706
OCC=C([C@H](O)C1)[C@H](O)C[C@H]1C(=O)c2nc([nH]n2)Cc3ccccc3,-6.76,25,-0.2704
COc1ccc(cc1)C[C@@H]([NH3+])[C@H](O)C(=O)c(cc2)cc(c23)n[nH]c3N,-6.76,25,-0.2704
C[NH+]1CCN(CC1)C(=O)c2ccc(cc2)-c(c3)[nH]c(c34)ncnc4NCc5ccc(F)cc5F,-6.757,34,-0.19873529411764704
CCc1c(=O)[nH]c(nc1CC)NCC[NH+]2CCCCC2,-6.749,20,-0.33744999999999997
Nc1cccc(c1)-c2ccc(F)cc2,-6.748,14,-0.48200000000000004
c1cc(C)cc(c12)c(c[nH]2)Cc(nc(n3)N)c(c34)CN(C4)C(=O)NC5CCC5,-6.745,28,-0.24089285714285716
OC[C@@H](O)COC(=O)Cc1ccc(Cl)cn1,-6.745,16,-0.4215625
n1cnc(N)c(c12)ncn2CCCNC(=O)c3ccc(S(=O)=O)cc3,-6.743,25,-0.26972
CCNC(=O)[C@H]1O[C@H]([C@H](O)[C@@H]1O)c2ccnc(n2)N,-6.742,19,-0.3548421052631579
C[N@H+]1CC[C@@H](CC1)NC(=O)c2cc(on2)C(=O)[C@@](C)(O)c3ccccc3,-6.742,26,-0.2593076923076923
c1cccc(c12)n(c(n2)N)C(=O)c3ccccc3,-6.739,18,-0.3743888888888889
O=C([O-])CCc1ccc(cc1)CC[C@@H]2O[C@@H](CO)[C@H](O)[C@H]2O,-6.737,22,-0.30622727272727274
CCCc(nn1C)c(c12)nc([nH]c2=O)Cc3ccc(F)cc3,-6.736,22,-0.30618181818181817
SC[C@@H](C)C(=O)N1CCC[C@@H]1C(=O)C(=O)c2ccc(cc2)NC(=O)CCC[NH+](C)C,-6.736,30,-0.22453333333333333
c1cccc(c12)c(c[nH]2)C[C@H](N)C(=O)Cc3ncccn3,-6.736,21,-0.32076190476190475
Nc1ccccc1C(=O)c(ccc2C)cc2-c(cc3)cc(c34)cnc(n4)N,-6.735,27,-0.24944444444444447
CC(=O)N(CC1)CCC12SCC(=O)N2Cc3ccc(o3)NCc4cccc(C)c4C,-6.735,30,-0.2245
c1cc(O)ccc1C[C@H]([NH+](C)C)CNS(=O)(=O)Nc2cccc(c2)Oc3ccc(F)cc3,-6.731,32,-0.21034375
C1C[NH+](C)CCN1CC(=O)Nc(ccc2OCCC)cc2C(=O)[C@@H](O)c3ccccc3,-6.731,31,-0.2171290322580645
CC[NH+](CC)CCNC(=O)c1c(C)[nH]c(c1C)CCc2cccnc2C,-6.729,26,-0.2588076923076923
