SMILES,docking score,Heavy_Atoms,Ligand_Efficiency
COCc1cccc(c1)S(=O)(=O)C(=O)/C=C/c2ccc([O-])c(O)c2,-7.013,24,-0.29220833333333335
OCc1c[nH]c([nH+]1)CCCCN(Cc2ccccc2)Nc(cc3)nc(n34)nc(c4)-c5ccccc5,-7.012,35,-0.20034285714285713
c1cc(C)cc(c12)[nH]cc2C[C@H](N)C(=O)c([nH]3)nc(c34)ccc(c4)CN5CCOCC5,-7.011,31,-0.22616129032258064
Cc1cccc(C)c1S(=O)(=O)Nc2cnccn2,-7.011,18,-0.3895
FC(F)(F)c(c1)cc(N)cc1[C@@H](C)Cc2ccccc2B(O)O,-7.01,23,-0.30478260869565216
CC(C)C(=O)[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,-7.009,14,-0.5006428571428572
c1ccccc1[C@H](C)NC(=O)c(cn2C)c(c23)cc(cc3)C(=O)[C@@H](N)Cc(c[nH]4)c(c45)cccc5,-7.008,35,-0.20022857142857142
COc1cc(OC)c(cc1Cl)NNC2(CC2)c3ccc(F)cc3,-7.004,23,-0.3045217391304348
COc1c(Cl)cc(cc1Cl)C(=O)[C@@H](C)NS(=O)(=O)c2ccc(F)c(C)c2,-7.0,26,-0.2692307692307692
Cc1ccccc1CNc(n2)n(CC)c(c23)cc(nc3C#CC(C)(C)O)OC[C@H]([NH3+])Cc4ccccc4,-7.0,37,-0.1891891891891892
ONC(=O)[C@@H](O)[C@@H](CC(C)C)C(=O)c(cn1)n(c12)CCC2,-6.999,21,-0.3332857142857143
CC(C)O[C@@H]1[C@@H](CO)O[C@H](O)[C@H](O)[C@H]1O,-6.997,15,-0.46646666666666664
CO[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,-6.996,13,-0.5381538461538462
C1CC1C(=O)C(=O)CNc2ccc(F)cc2,-6.996,16,-0.43725
Cc1cccc(c1)C(=O)NCC[C@H](C)c2cccc(N)c2,-6.993,21,-0.333
FC(F)(F)c(c1)cccc1[C@@H](C)Nc2ccccc2,-6.993,19,-0.3680526315789474
Cc1ccc(cc1)CNC(=O)[C@@H](NC=O)CCc2ccccc2,-6.991,23,-0.3039565217391304
c1ccccc1[C@@H](O)[C@H]2O[C@H]([C@H](O)[C@@H]2O)NCCCCc(c3)sc(c34)cncc4,-6.986,29,-0.24089655172413793
FC(F)(F)c(c1)cc(N)cc1[C@@H](C)N/N=C/c2ccc(O)cc2,-6.986,23,-0.3037391304347826
O=C([O-])C(C)(C)[N@H+]1CC[C@@H](CC1)NC(=O)[C@@H]([NH3+])Cc(c[nH]2)c(c23)cc(Cl)cc3,-6.984,28,-0.24942857142857142
OCCOCCOCCOCCOCCc1ccc(C(F)(F)F)cc1,-6.983,25,-0.27932
c1c(O)ccc(c12)c(=O)c(co2)NCCCCc(c3)sc(c34)ccnc4,-6.982,26,-0.26853846153846156
c1ccccc1CCc(nc(c23)n(cn2)C(C)C)nc3NCc4ccc(c(=O)[nH]4)-c5ccccn5,-6.982,35,-0.1994857142857143
c1cc(F)ccc1-c(n2OCC)nc(c2C(C)C)C(=O)NCc3ccccc3,-6.981,28,-0.24932142857142855
COc1cccc(c1)CC(=O)Cc([nH]2)nc(c23)ccc(c3)C(F)(F)F,-6.98,25,-0.2792
O=c1[nH]c(N)nc(c12)n(cn2)N[C@H](CO)c3ccccc3,-6.979,21,-0.3323333333333333
C[C@H]([NH3+])[C@@H](O)C(=O)N[C@H](CO)c1ccccc1,-6.977,17,-0.41041176470588236
CC[C@H](CO)n(cn1)c(c12)nc(N[C@H](CC)CO)nc2NCCCCCc(ccc3)c(c34)cccc4,-6.975,36,-0.19374999999999998
c1ccccc1[C@@H](CC)NC(=O)c(c2)sc(c23)c(n[nH]3)NN4CCCC4=O,-6.974,27,-0.2582962962962963
COc1ccc(cc1)NC(=O)CN(C)c2ccc(O)cc2,-6.974,21,-0.3320952380952381
OCCCCCCCCCC(=O)NCCCCn(cn1)c(c12)ncnc2NC3CCCC3,-6.973,32,-0.21790625
n1cn(C)c(c12)cccc2C(=O)CCc(n3)[nH]c(=O)c(c34)cccc4,-6.971,25,-0.27884
Cc1ccc(cc1)Cc2cc(O)c(O)c(c2)C(=O)NCCc3ccccc3,-6.969,27,-0.2581111111111111
Cn1ccc(cc1=O)NCc2ccc(O)c(O)c2,-6.966,18,-0.387
C[NH+]1CCN(CC1)CCC[NH2+]C/C=C/[C@H]2O[C@H]([C@H](O)[C@@H]2O)n3ccc(=O)cc3,-6.964,28,-0.24871428571428572
NC(=[NH2+])c1cc(cs1)-c2cccc(c2)[N-]C(=CC3)C=C(C3=4)N(NC4)CCCO,-6.964,28,-0.24871428571428572
COc1ccccc1Cc2cn(C)c([nH+]2)CCc(cc3)nn(c34)c(C)c(n4)C(F)(F)F,-6.963,31,-0.22461290322580646
O1CCOc(c12)c(ccc2)CNC(=O)c3ccc(cc3)-c4cn[nH]c4,-6.963,25,-0.27852
NC(=O)c1ccc(cc1)Cc2cccc(c2)CNC(=O)c3cc(cc(O)c3O)-c4ccc(F)cc4,-6.962,35,-0.1989142857142857
CC(C)(O)CCc(n1)[nH]c(c12)ccc(c2)C(F)(F)F,-6.959,19,-0.36626315789473685
Cc1cccc(c1)C(=O)NCCC(=O)c(n2)[nH]c(c23)cccc3C(=O)N,-6.958,26,-0.26761538461538464
