SMILES,docking score,Heavy_Atoms,Ligand_Efficiency
Cc1ccc(C(C)C)cc1Oc2nccc(n2)Cc3ccc(cc3)OCCO,-6.51,28,-0.23249999999999998
CN(C)c1ccc(cc1)C2(CCCC2)CNc3cccc(c3)CCCNC(=O)CC(=O)C(=O)[O-],-6.506,34,-0.1913529411764706
[NH3+]CCNC(=O)CCc1ccc(F)cc1,-6.506,15,-0.43373333333333336
c1cccc(c12)c(ccc2)[C@@H](C)c3ccc(OS(=O)=O)cc3,-6.504,22,-0.29563636363636364
O=C([O-])c(c1)cccc1NC(=O)CCNNc2cccc(C(=O)[O-])c2,-6.503,25,-0.26012
OCCOc1c(C)cc(cc1C)-c(c2)oc(c23)c(cn(c3=O)C)Nc4cccc(c4)N5CC=CC5=O,-6.503,36,-0.1806388888888889
O=C([O-])CCc(n1)nc(cc1C)-c2cccc(c2)NS(=O)(=O)c3cccc(Br)c3,-6.502,29,-0.22420689655172413
Cc1cc(C)cc(c1)Nc2cccc(n2)-c3c(C)nnn3/N=C4\NNCS4,-6.501,27,-0.24077777777777779
C[C@@H](O)COCC(CO)(COC[C@@H](C)O)CN1CCCOC1=O,-6.501,23,-0.2826521739130435
COc1cccc(c1)OCC(=O)Nc2ccc(cc2)-c3ccnc(C)c3,-6.499,26,-0.24996153846153846
S1SCC[C@H]1CCCCC(=O)NCCCNC(=O)c2ccc(F)cc2,-6.496,25,-0.25984
COc1ccccc1Oc2nccc(n2)NCCC3CCCCC3,-6.496,24,-0.27066666666666667
Oc1ccc(Cl)cc1Cc2cccc(Cl)c2,-6.495,16,-0.4059375
COc1ccc(cc1OC)N(CC(=O)NC(C(C)C)C(C)C)[C@H]2CCN(C2)CC[NH3+],-6.494,30,-0.21646666666666667
OCC[N+](C)(CCO)CCCOc(c(c1)OC)cc(c12)nc(s2)CNNCCC3CCCCC3,-6.492,34,-0.19094117647058823
Cc1c(C#N)n[nH]c1CCCCCO,-6.487,14,-0.46335714285714286
c1n[nH]c([O-])c(c12)c(=N\S(=O)(=O)C)/cnc2NCc(c(F)cc3)c(c34)CCO4,-6.484,28,-0.23157142857142857
O=[N+]([O-])c1cc(S(=O)(=O)C(F)(F)F)ccc1NO,-6.483,18,-0.36016666666666663
N#CCc1ccc(cc1)C(=O)NCc2ccccc2,-6.483,19,-0.34121052631578946
COc1cccc(c1)OCC(=O)Nc2ccc(cc2)-c3c[nH]cn3,-6.482,24,-0.27008333333333334
COc1ccc(cc1)Cn(nn2)c(c23)[C@@](C)(O)CC[C@H]3OC(=O)/[NH+]=C(\N)Cc4cccc(c4)OC,-6.482,35,-0.1852
C[NH+](C)CCC[C@H]1SC(=NC1=C)NCc(ccc2)c(c23)OCO3,-6.48,23,-0.2817391304347826
n1cccc(c12)c(n[nH]2)CC(=O)[C@H](C(C)(C)C)NC(=O)c(c(c34)cccc4)nn3Cc5ccc(F)cc5,-6.48,37,-0.17513513513513515
O=C(C=1)N=c(c12)ccc(c2)Cc3ccccc3CO,-6.479,19,-0.341
c1ccccc1CC#Cc(c2)ccc(c23)n(C)c(=O)n(c3=O)Cc4ccc(cc4)C(=O)COCCO,-6.476,36,-0.17988888888888888
c1cc(Br)ccc1C(=O)NCCCCc2ccccc2,-6.473,20,-0.32365
CCCCCCCC(=O)O[C@@H](COP(=O)([O-])OCC[NH3+])CCCOCCOCCOC,-6.473,31,-0.20880645161290323
COC(=O)CC(=O)NCCCNCc1ccc(c(Cl)c1)C(=O)[C@H](O)[C@H](C)[NH3+],-6.472,27,-0.23970370370370372
c1ccccc1C(=O)Cc(oc2C)nc2CC[C@H](O)c3ccc(cc3)C[C@@H]4SC(=O)[N-]C4=O,-6.471,33,-0.1960909090909091
c1cccc(c12)c(c[nH]2)C[C@H](N)C(=O)c(cc3)cc(c34)ccc(c4)C[C@@H]5SC(=O)[N-]C5=O,-6.47,32,-0.2021875
o1nc(C)c(c12)cc(c(c2)NC)NN3C=CCC(=C3)C(=O)N,-6.468,22,-0.294
O=C([O-])c(c1)cccc1NC(=O)CCNC(=O)CC/[NH+]=C/c2ccc(o2)-c3ccccc3Cl,-6.467,33,-0.19596969696969696
CC(=O)NCCC(=O)Nc(c(n12)nnc2C)cc(n1)-c3ccc(C)c(c3)Nc4ccccc4[NH3+],-6.464,34,-0.19011764705882353
CNCc1cccc(c1)CNNC(=O)c2ccc(c(c2)OC)OC3CC3,-6.463,26,-0.24857692307692308
C1C[NH2+]CCCN1C(=O)c(cnn2C)c2C(=O)Nc(c3)c(C#N)cn(c34)cc(n4)-c5ccccc5,-6.46,35,-0.18457142857142858
CN(C)c1cccc(c1)NS(=O)(=O)c2cccc(Br)c2,-6.455,20,-0.32275
Cc1cncc(c1)-c(c(c23)cc(C)c(=O)[nH]3)cnc2Cc(cc4)nc(c45)cccc5,-6.455,30,-0.21516666666666667
C1CCC1CNc(c(c23)c(=O)[nH]nc2)cnc3NCc(c(F)cc4)c(c45)CCO5,-6.454,29,-0.22255172413793103
Cc1cc([nH]n1)[C@@H](C)Nc(c(c23)cc(Br)cc3)nc([nH+]2)N(C)CCC[NH+](C)C,-6.453,28,-0.23046428571428573
c1ccccc1C(=O)CC(=O)c(cn2)cc(c23)cccc3,-6.451,21,-0.3071904761904762
Cc1n[nH]c(C2CC2)c1Cc3cccc(c3)Oc4ccccc4,-6.451,23,-0.2804782608695652
O=C([O-])C(=O)CC(=O)NCCCc1cccc(c1)NCc2ccccc2,-6.448,26,-0.24800000000000003
Cc1cc(C)cc(c1)Nc2cccc(n2)-c(ccc3)c(c34)ncn4C,-6.447,25,-0.25788
C1C[C@@H](O)c(c12)c(C(F)(F)F)ncc2CCc(c[nH]3)c(c34)cccc4,-6.445,25,-0.25780000000000003
OCCOCCOCCOCCOCCCc1ccc(cc1)-c2cccc(F)n2,-6.445,29,-0.22224137931034485
