id,frag1,frag2,new_smiles
700,*C(=O)c1cc(Cl)nc(NC2CC2)c1,*N1CCC(N(C)C)CC1,CN(C)C1CCN(C(=O)c2cc(Cl)nc(NC3CC3)c2)CC1
701,*CCN1CCn2c1nc1ccccc12,*c1nc2ccccc2s1,c1ccc2sc(CCN3CCn4c3nc3ccccc34)nc2c1
702,*C(=O)CC[C@H](N)C(=O)O,*c1c[nH][nH+]c1,N[C@@H](CCC(=O)c1c[nH][nH+]c1)C(=O)O
703,*C[C@@H](N)CC1=C2C=CC=CC2N=C1,*c1nc2ccc(C(N)=O)cc2[nH]1,NC(=O)c1ccc2nc(C[C@@H](N)CC3=C4C=CC=CC4N=C3)[nH]c2c1
704,*OC[C@H](O)CO,*C(=O)c1ccc2nc(N[C@H]3CC[C@H](O)CC3)c3nccn3c2c1,O=C(OC[C@H](O)CO)c1ccc2nc(N[C@H]3CC[C@H](O)CC3)c3nccn3c2c1
705,*NC=C1O[C@@H](n2ccc(=O)[nH]c2=O)[C@H](O)[C@@H]1O,*CCCNCCC(c1ccccc1)c1ccccc1,O=c1ccn([C@@H]2OC(=CNCCCNCCC(c3ccccc3)c3ccccc3)[C@@H](O)[C@H]2O)c(=O)[nH]1
706,*N1CC[C@H](N(C)S(C)(=O)=O)C1,*c1cccc(OCC(=O)O)c1,CN([C@H]1CCN(c2cccc(OCC(=O)O)c2)C1)S(C)(=O)=O
707,*c1nc(N[C@H](C)C2CC2)c2cccc(C3=CCNCC3)c2n1,*c1ccc(O)c(O)c1,C[C@@H](Nc1nc(-c2ccc(O)c(O)c2)nc2c(C3=CCNCC3)cccc12)C1CC1
708,*[C@@H](Cc1c[nH]c2ccccc12)C(=O)O,*Cc1ccc(OCCO)cc1,O=C(O)[C@@H](Cc1ccc(OCCO)cc1)Cc1c[nH]c2ccccc12
709,*NC[C@H](N)C=O,*N[C@H](C)c1cccc(OC)c1,COc1cccc([C@@H](C)NNC[C@H](N)C=O)c1
710,*C(=O)c1ccnc(Cl)c1,*Cc1ccc2c(c1)Cc1c-2n[nH]c1-c1ccoc1,O=C(Cc1ccc2c(c1)Cc1c-2n[nH]c1-c1ccoc1)c1ccnc(Cl)c1
711,*C(=O)c1c(C(=O)N2CCOCC2)cnn1C,*c1ccc(CCCC)cc1,CCCCc1ccc(C(=O)c2c(C(=O)N3CCOCC3)cnn2C)cc1
712,*c1cc(-c2ccn[nH]2)ccc1O,*N1CCC(C2CCN(C(=O)[C@](O)(C(C)C)C(F)(F)F)CC2)CC1,CC(C)[C@@](O)(C(=O)N1CCC(C2CCN(c3cc(-c4ccn[nH]4)ccc3O)CC2)CC1)C(F)(F)F
713,*n1ncc(Cl)c1C(=O)Nc1ccn2cc(-c3ccccc3)nc2n1,*n1nc(CN)c2c1CCC2,NCc1nn(-n2ncc(Cl)c2C(=O)Nc2ccn3cc(-c4ccccc4)nc3n2)c2c1CCC2
714,*C[C@H](O)CO,*N[C@@H]1CCC[C@H](N2CC[C@H](N(C)S(C)(=O)=O)C2)C1,CN([C@H]1CCN([C@H]2CCC[C@@H](NC[C@H](O)CO)C2)C1)S(C)(=O)=O
715,*CCNc1ccc([N+](=O)O)cc1[N+](=O)O,*N[C@@H]1CCn2cc(-c3ccccc3C)nc2C1,Cc1ccccc1-c1cn2c(n1)C[C@H](NCCNc1ccc([N+](=O)O)cc1[N+](=O)O)CC2
716,*CCCN[C@H](C)c1ccccc1,*C(=O)c1c(COC)cnn1C,COCc1cnn(C)c1C(=O)CCCN[C@H](C)c1ccccc1
717,*CCCN[C@H](C)c1ccccc1,*c1nc2cc(NC(=O)c3ccnc(Cl)c3Cl)ccn2n1,C[C@@H](NCCCc1nc2cc(NC(=O)c3ccnc(Cl)c3Cl)ccn2n1)c1ccccc1
718,*c1nc2ccccc2nc1C,*n1c(N2CC3(CNC3)C2)nc2c(N3CCN(C)CC3)cc(Cl)cc21,Cc1nc2ccccc2nc1-n1c(N2CC3(CNC3)C2)nc2c(N3CCN(C)CC3)cc(Cl)cc21
719,*c1nc2c(C#CC(C)(C)O)nc(OC[C@H](N)Cc3ccccc3)cc2n1CC,*C(C)[C@H](C)O,CCn1c(C(C)[C@H](C)O)nc2c(C#CC(C)(C)O)nc(OC[C@H](N)Cc3ccccc3)cc21
720,*n1cnc2ccc(-c3ccc(C4CCN(C)CC4)cc3)c(F)c2c1=O,*n1cnc2c(O)ncnc21,CN1CCC(c2ccc(-c3ccc4ncn(-n5cnc6c(O)ncnc65)c(=O)c4c3F)cc2)CC1
721,*c1ccc2cc(-c3nn(CC(C)(C)O)c4ncnc(N)c34)ccc2n1,*C(C)(C)CC,CCC(C)(C)c1ccc2cc(-c3nn(CC(C)(C)O)c4ncnc(N)c34)ccc2n1
722,*C(=O)c1cnccn1,*C(=O)C1(Oc2ccccc2)CCCCC1,O=C(C(=O)C1(Oc2ccccc2)CCCCC1)c1cnccn1
723,*N[C@H]1COc2ccc(C#CC3CCOCC3)cc2N(C)C1=O,*N[C@H](CC)c1ccccc1,CC[C@@H](NN[C@H]1COc2ccc(C#CC3CCOCC3)cc2N(C)C1=O)c1ccccc1
724,*c1ncnc2cc(OC)c(OC)cc12,*C(=O)C1CC1,COc1cc2ncnc(C(=O)C3CC3)c2cc1OC
725,*c1ccc(S(=O)(=O)N(CC)CC)cc1,*c1[nH]nc2c1Cc1cc(CN[C@H]3CC[C@H](O)CC3)ccc1-2,CCN(CC)S(=O)(=O)c1ccc(-c2[nH]nc3c2Cc2cc(CN[C@H]4CC[C@H](O)CC4)ccc2-3)cc1
726,*C(=O)c1ccncc1,*NCCSC(=O)C[C@@H](O)CCCCCCCCCCC,CCCCCCCCCCC[C@H](O)CC(=O)SCCNC(=O)c1ccncc1
727,*C(=O)c1ccc(-c2nc3cccc(C(N)=O)c3[nH]2)cc1,*N1CCC[C@H]1C,C[C@@H]1CCCN1C(=O)c1ccc(-c2nc3cccc(C(N)=O)c3[nH]2)cc1
728,*c1cccc(OC)c1,*N[C@H](C=O)[C@@H]1N=C(C(=O)O)C(=C)CS1,C=C1CS[C@H]([C@@H](C=O)Nc2cccc(OC)c2)N=C1C(=O)O
729,*N1CCNCC1,*N[C@H](CC)c1ccccc1,CC[C@@H](NN1CCNCC1)c1ccccc1
730,*Cc1ccnc(NC)n1,*Nc1[nH]nc2cc(-c3cccc(OC)c3)ccc12,CNc1nccc(CNc2[nH]nc3cc(-c4cccc(OC)c4)ccc23)n1
731,*Nc1ccn2nc(N3CCCC3)nc2c1,*C(C)(C)C=C,C=CC(C)(C)Nc1ccn2nc(N3CCCC3)nc2c1
732,*CCCN[C@H](C)c1ccccc1,*NCCCOCn1ccc2cnccc21,C[C@@H](NCCCNCCCOCn1ccc2cnccc21)c1ccccc1
733,*c1ncnc2ccccc12,*CCCCCNC(=O)c1cc(-c2ccc(F)cc2)cc(O)c1O,O=C(NCCCCCc1ncnc2ccccc12)c1cc(-c2ccc(F)cc2)cc(O)c1O
734,*CCc1c(O)c2ccccc2oc1=O,*c1ccc(Cl)cc1,O=c1oc2ccccc2c(O)c1CCc1ccc(Cl)cc1
735,*N1CCCCC1,*c1ccc(S(=O)(=O)N2C[C@@H]3C[C@H]2CN3C(=O)CC)cc1,CCC(=O)N1C[C@@H]2C[C@H]1CN2S(=O)(=O)c1ccc(N2CCCCC2)cc1
736,*c1cc(C(=O)Nc2ccn3nc(-c4ccccc4)nc3c2)cc(Cl)n1,*c1ccccc1CO,O=C(Nc1ccn2nc(-c3ccccc3)nc2c1)c1cc(Cl)nc(-c2ccccc2CO)c1
737,*c1ccc(CNc2nc(N[C@H](CC)CO)nc3c2ncn3C(C)C)[nH]c1=O,*c1ccnc(C)c1,CC[C@H](CO)Nc1nc(NCc2ccc(-c3ccnc(C)c3)c(=O)[nH]2)c2ncn(C(C)C)c2n1
738,*N(C)CCNC,*C(=O)c1c(C(=O)N2CCC[C@H]2C)cnn1C,CNCCN(C)C(=O)c1c(C(=O)N2CCC[C@H]2C)cnn1C
739,*Nc1ccccc1,*N1c2nc3ccccc3n2C[C@@H]1C,C[C@H]1Cn2c(nc3ccccc32)N1Nc1ccccc1
740,*c1nc(NCCCc2ccccc2)c2ncn(C(C)C)c2n1,*C(=O)CC[C@H](N)C(=O)O,CC(C)n1cnc2c(NCCCc3ccccc3)nc(C(=O)CC[C@H](N)C(=O)O)nc21
741,*[C@H](C)c1ccc(-c2cnc3n2CCC3)s1,*CC=C1C[C@@H](O)C[C@H](O)C1=C,C=C1C(=CC[C@H](C)c2ccc(-c3cnc4n3CCC4)s2)C[C@@H](O)C[C@@H]1O
742,*c1ccnc(Nc2cccc(Cl)c2)n1,*c1cc(=O)c2c(O)cc(O)c([C@H]3CCN(C)C[C@H]3O)c2o1,CN1CC[C@H](c2c(O)cc(O)c3c(=O)cc(-c4ccnc(Nc5cccc(Cl)c5)n4)oc23)[C@H](O)C1
743,*c1[nH]c(=S)n(C)c(=O)c1CC,*C1CCN(C(=O)COc2ccc(-c3ccccc3)cc2)CC1,CCc1c(C2CCN(C(=O)COc3ccc(-c4ccccc4)cc3)CC2)[nH]c(=S)n(C)c1=O
744,*N[C@@H](C)c1ccccc1,*c1cn(C)c(CCc2nc3c(C)cccn3n2)n1,Cc1cccn2nc(CCc3nc(N[C@@H](C)c4ccccc4)cn3C)nc12
745,*CC1CC1,*S(=O)(=O)c1cccc(COC)c1,COCc1cccc(S(=O)(=O)CC2CC2)c1
746,*c1cn[nH]c1,*Cc1cccc(Cl)c1,Clc1cccc(Cc2cn[nH]c2)c1
747,*CCCCCCCCC(=O)OC[C@H](O)CO,*c1coc2cc(O)ccc2c1=O,O=C(CCCCCCCCc1coc2cc(O)ccc2c1=O)OC[C@H](O)CO
748,*Nc1ccccc1,*C[C@H](C(N)O)C1CNCNC1,NC(O)[C@@H](CNc1ccccc1)C1CNCNC1
749,*C(=O)c1cnccn1,*C(=O)[C@H](O)C(C)(C)CO[P@@H](=O)[O-],CC(C)(CO[P@@H](=O)[O-])[C@@H](O)C(=O)C(=O)c1cnccn1
750,*CCC=CCCCCCCCC,*C(=O)[C@H](CS)NC(=O)CC[C@H](N)C(=O)O,CCCCCCCCC=CCCC(=O)[C@H](CS)NC(=O)CC[C@H](N)C(=O)O
751,*Nc1ccccc1O,*Nc1cc2nc(-c3ccccc3)[nH]c2cc1C(=O)NC,CNC(=O)c1cc2[nH]c(-c3ccccc3)nc2cc1NNc1ccccc1O
752,*n1ccc2c(N)ncnc21,*Cc1cc(C)c(F)c(C)c1,Cc1cc(Cn2ccc3c(N)ncnc32)cc(C)c1F
753,*C(=O)c1cccc(C)n1,*c1ccc(C(=O)NCc2cccc3c2OCCO3)cc1,Cc1cccc(C(=O)c2ccc(C(=O)NCc3cccc4c3OCCO4)cc2)n1
754,*NN=Cc1ccc(O)c(Br)c1,*NCCCCc1cc2cnccc2s1,Oc1ccc(C=NNNCCCCc2cc3cnccc3s2)cc1Br
755,*c1cc(C[N@@H+]2CCC[C@@H](C)C2)ns1,*C(=O)c1c(C(=O)N(C)C)cnn1C,C[C@@H]1CCC[N@@H+](Cc2cc(C(=O)c3c(C(=O)N(C)C)cnn3C)sn2)C1
756,*C(=O)N[C@H](CC=O)c1ccccc1,*c1ccc(S(=O)(=O)N(CC)CC)cc1,CCN(CC)S(=O)(=O)c1ccc(C(=O)N[C@H](CC=O)c2ccccc2)cc1
757,*C(C)(C)CO,*c1ccc(F)nc1C,Cc1nc(F)ccc1C(C)(C)CO
758,*C(=O)c1cnn(C)c1C(=O)Nc1ccn2cc(-c3ccccc3)nc2n1,*c1ccccc1CO,Cn1ncc(C(=O)c2ccccc2CO)c1C(=O)Nc1ccn2cc(-c3ccccc3)nc2n1
759,*c1cc(O)c(O)c(C(=O)NCCCOCn2ccc3cnccc32)c1,*CCOCCOCC,CCOCCOCCc1cc(O)c(O)c(C(=O)NCCCOCn2ccc3cnccc32)c1
760,*c1cccc(O)c1,*N1C(=O)CCN([C@@H](Cc2ccc3ccccc3c2)C(=O)NC)C(=O)[C@@H]1CC(C)C,CNC(=O)[C@H](Cc1ccc2ccccc2c1)N1CCC(=O)N(c2cccc(O)c2)[C@@H](CC(C)C)C1=O
761,*c1nc(SC)nc(-c2c(C)cccc2C)n1,*[C@H](C)C(=O)NO,CSc1nc(-c2c(C)cccc2C)nc([C@H](C)C(=O)NO)n1
762,*CCOCCOCCOCC,*Nc1ccc(OC)cc1,CCOCCOCCOCCNc1ccc(OC)cc1
763,*n1cnc2nc(N)[nH]c(=O)c21,*NO,Nc1nc2ncn(NO)c2c(=O)[nH]1
764,*N1CC2(CNC2)C1,*NCCc1nnc(-c2ccc3[nH]cnc3c2)[nH]1,c1nc2cc(-c3nnc(CCNN4CC5(CNC5)C4)[nH]3)ccc2[nH]1
765,*C1CCNCC1,*C(=O)c1cc([N+](=O)[O-])cc(O)c1O,O=C(c1cc([N+](=O)[O-])cc(O)c1O)C1CCNCC1
766,*C1=CCC2=CNN(CCCO)C2=C1,*c1ccc(S(C)(=O)=O)cc1,CS(=O)(=O)c1ccc(C2=CCC3=CNN(CCCO)C3=C2)cc1
767,*c1ccc2[nH]c(=O)[nH]c2c1,*c1cncnc1,O=c1[nH]c2ccc(-c3cncnc3)cc2[nH]1
768,*Cc1nc(C)cc(N2CCCC2)n1,*N[C@@H](Cc1c[nH]c2ccccc12)C(=O)[O-],Cc1cc(N2CCCC2)nc(CN[C@@H](Cc2c[nH]c3ccccc23)C(=O)[O-])n1
769,*NCc1cn(C2CCC2)nn1,*c1ccc(-c2nc3ccc(F)cc3c(N[C@H](C)C(=O)[O-])c2C#N)cc1,C[C@@H](Nc1c(C#N)c(-c2ccc(NCc3cn(C4CCC4)nn3)cc2)nc2ccc(F)cc12)C(=O)[O-]
770,*c1ccc(-c2cccc3c2ncn3C)cc1,*N[C@@H](Cc1cccc(CC)c1)B(O)O,CCc1cccc(C[C@H](Nc2ccc(-c3cccc4c3ncn4C)cc2)B(O)O)c1
771,*N1CCCC(C)(C)C1,*[C@@H]1OC(C(=O)O)=C[C@H](O)[C@H]1NC(C)=O,CC(=O)N[C@@H]1[C@@H](O)C=C(C(=O)O)O[C@H]1N1CCCC(C)(C)C1
772,*S(=O)(=O)c1cccnc1,*c1cccc2cccnc12,O=S(=O)(c1cccnc1)c1cccc2cccnc12
773,*NC1COC1,*C(=O)c1cnn2ccccc12,O=C(NC1COC1)c1cnn2ccccc12
774,*N1CCN(Cc2cc(=O)oc3c(O)c(O)ccc23)CC1,*Nc1ccc(C(N)=O)cc1,NC(=O)c1ccc(NN2CCN(Cc3cc(=O)oc4c(O)c(O)ccc34)CC2)cc1
775,*C(=O)Cc1nc2nc(C)cc(C)n2n1,*NN=Cc1ccc(O)c(Br)c1,Cc1cc(C)n2nc(CC(=O)NN=Cc3ccc(O)c(Br)c3)nc2n1
776,*n1c(N)nc2ccccc21,*c1nc(C)nc2cc(OC)c(O[C@H]3CCOC3)cc12,COc1cc2nc(C)nc(-n3c(N)nc4ccccc43)c2cc1O[C@H]1CCOC1
777,*NC,*N1CCC([NH3+])(Cc2ccc(C(C)(C)C)cc2)CC1,CNN1CCC([NH3+])(Cc2ccc(C(C)(C)C)cc2)CC1
778,*C(=O)c1ccc(N2C[C@H](C)N[C@H](C)C2)cc1,*C[C@@H](N)Cc1ccc(Br)cc1,C[C@H]1CN(c2ccc(C(=O)C[C@@H](N)Cc3ccc(Br)cc3)cc2)C[C@@H](C)N1
779,*N[C@@H](CCc1ccccc1)C(=O)NCc1ccc(C)cc1,*c1ccc(N2CCN(C)CC2)cc1,Cc1ccc(CNC(=O)[C@H](CCc2ccccc2)Nc2ccc(N3CCN(C)CC3)cc2)cc1
780,*C(=O)CO,*c1cccc(Oc2cccc(-n3cnc(C(=O)OCC)c3C)c2)c1,CCOC(=O)c1ncn(-c2cccc(Oc3cccc(C(=O)CO)c3)c2)c1C
781,*NCC=C[C@H]1O[C@@H](n2cnc3c(NC)ncnc32)[C@H](O)[C@H]1F,*CCC(=O)OC(C)C,CNc1ncnc2c1ncn2[C@@H]1O[C@H](C=CCNCCC(=O)OC(C)C)[C@H](F)[C@H]1O
782,*C(=O)c1cc(Cc2ccc(C)cc2)cc(O)c1O,*N[C@H](C)c1ccccn1,Cc1ccc(Cc2cc(O)c(O)c(C(=O)N[C@H](C)c3ccccn3)c2)cc1
783,*[C@@H]1O[C@H](C[S@@+](C)CC[C@H](N)C(=O)[O-])[C@@H](O)[C@H]1O,*N(Cc1ccc(F)cc1)[C@@H](C)C(F)(F)F,C[C@H](N(Cc1ccc(F)cc1)[C@@H]1O[C@H](C[S@@+](C)CC[C@H](N)C(=O)[O-])[C@@H](O)[C@H]1O)C(F)(F)F
784,*OC1CCCC1,*c1ccc(-c2cccc3c2ncn3C)cc1,Cn1cnc2c(-c3ccc(OC4CCCC4)cc3)cccc21
785,*[C@H]1CC[C@H](O)CC1,*NCCC(=O)NCCS,O=C(CCN[C@H]1CC[C@H](O)CC1)NCCS
786,*Cc1cccnc1,*N1CCCC(C)(C)C1,CC1(C)CCCN(Cc2cccnc2)C1
787,*S(=O)(=O)c1ccc(O)cc1,*NCCc1ccc([C@H]2C[C@@H]3CC[C@H](C2)N3)cc1,O=S(=O)(NCCc1ccc([C@H]2C[C@@H]3CC[C@H](C2)N3)cc1)c1ccc(O)cc1
788,*C(C)(C)CO,*c1ccc(S(=O)(=O)C2CN(C(=O)CCCN(C)C)C2)cc1,CN(C)CCCC(=O)N1CC(S(=O)(=O)c2ccc(C(C)(C)CO)cc2)C1
789,*[C@H]1CC[C@@H](O)CC1,*c1ccccc1-c1cccc(OCC(=O)O)c1,O=C(O)COc1cccc(-c2ccccc2[C@H]2CC[C@@H](O)CC2)c1
790,*n1ncc2c(=O)nc(C[C@@H](C)C(F)(F)F)[nH]c21,*c1ccc2cccnc2c1,C[C@H](Cc1nc(=O)c2cnn(-c3ccc4cccnc4c3)c2[nH]1)C(F)(F)F
791,*n1c2nc(=O)[nH]c(=O)c-2nc2cc(C)c(C)cc21,*Nc1ccnn1-c1ccccc1,Cc1cc2nc3c(=O)[nH]c(=O)nc-3n(Nc3ccnn3-c3ccccc3)c2cc1C
792,*N1CCC([C@H](C)O)CC1,*[C@H]1C[C@H](Nc2nc3ccccc3s2)C1,C[C@H](O)C1CCN([C@H]2C[C@H](Nc3nc4ccccc4s3)C2)CC1
793,*[C@H]1CCN([C@H]2CCC[C@@H](NC(=O)c3cc4c(F)ccc(C)c4[nH]3)C2)C1,*c1ccoc1,Cc1ccc(F)c2cc(C(=O)N[C@@H]3CCC[C@H](N4CC[C@H](c5ccoc5)C4)C3)[nH]c12
794,*c1nc(N2CCOCC2)c2cc(Cl)ccc2n1,*NCC=C[C@H]1O[C@@H](n2ccc(=O)cc2)[C@H](O)[C@@H]1O,O=c1ccn([C@@H]2O[C@H](C=CCNc3nc(N4CCOCC4)c4cc(Cl)ccc4n3)[C@@H](O)[C@H]2O)cc1
795,*C(CO)(CO)CO,*C(=O)CCCN(C)C,CN(C)CCCC(=O)C(CO)(CO)CO
796,*C(=O)[C@](O)(C(C)C)C(F)(F)F,*Nc1ccc2nc(-c3ccccc3)[nH]c2c1,CC(C)[C@@](O)(C(=O)Nc1ccc2nc(-c3ccccc3)[nH]c2c1)C(F)(F)F
797,*Nc1c2c(cc3c1CCC3)CCC2,*n1cnc(-c2cc(OC)cc(C(F)(F)F)c2)n1,COc1cc(-c2ncn(Nc3c4c(cc5c3CCC5)CCC4)n2)cc(C(F)(F)F)c1
798,*CCOCCNC(=O)c1cc(-c2ccc(F)cc2)cc(O)c1O,*CCOCCOCCOCCO,O=C(NCCOCCCCOCCOCCOCCO)c1cc(-c2ccc(F)cc2)cc(O)c1O
799,*N[C@@H]1CNC[C@H]1NC(=O)c1ccc2[nH]ncc2c1,*NCc1cn(-c2ccccc2C)nn1,Cc1ccccc1-n1cc(CNN[C@@H]2CNC[C@H]2NC(=O)c2ccc3[nH]ncc3c2)nn1
800,*c1cccc(Cl)c1,*C(=O)c1cnn(C)c1C(=O)Nc1ccn2nc(N3CCCC3)nc2c1,Cn1ncc(C(=O)c2cccc(Cl)c2)c1C(=O)Nc1ccn2nc(N3CCCC3)nc2c1
801,*[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,*C(=O)[C@]1(C)CCC[C@]2(C)[C@H]3CCC(C(C)C)=CC3=CC[C@@H]12,CC(C)C1=CC2=CC[C@H]3[C@](C)(C(=O)[C@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)CCC[C@]3(C)[C@H]2CC1
802,*c1ccc(OCC(=O)N2CCC(N3CCN(CC)CC3)CC2)cc1,*C[C@H]1CO[P@@](=S)([S-])O1,CCN1CCN(C2CCN(C(=O)COc3ccc(C[C@H]4CO[P@@](=S)([S-])O4)cc3)CC2)CC1
803,*c1ccc2[nH]c(=O)[nH]c2c1,*c1ccc([C@@](O)(C[NH3+])c2ccc(Cl)cc2)cc1,[NH3+]C[C@@](O)(c1ccc(Cl)cc1)c1ccc(-c2ccc3[nH]c(=O)[nH]c3c2)cc1
804,*c1cn(C)c(CCc2nc3c(C)cnc(C)n3n2)n1,*c1ccc2c(c1)CCC(=O)N2,Cc1cnc(C)n2nc(CCc3nc(-c4ccc5c(c4)CCC(=O)N5)cn3C)nc12
805,*C(C)(C)C(=O)OCCO[N+](=O)[O-],*Nc1ccnc(Cl)c1,CC(C)(Nc1ccnc(Cl)c1)C(=O)OCCO[N+](=O)[O-]
806,*c1nc(N[C@H]2CCNC2)c2ccccc2n1,*c1ccc2ncc(-c3ccc(C(=O)O)cc3)n2n1,O=C(O)c1ccc(-c2cnc3ccc(-c4nc(N[C@H]5CCNC5)c5ccccc5n4)nn23)cc1
807,*NCCC(=O)NCCS,*c1ccc(-n2c(OC)nc3cccnc32)cc1,COc1nc2cccnc2n1-c1ccc(NCCC(=O)NCCS)cc1
808,*C(=O)N[C@H](CC=O)c1ccccc1,*Cc1ccc(F)cc1,O=CC[C@@H](NC(=O)Cc1ccc(F)cc1)c1ccccc1
809,*Cc1cccc(CN)c1,*C(=O)c1cnn2ccccc12,NCc1cccc(CC(=O)c2cnn3ccccc23)c1
810,*CCCN,*N[C@@H](Cc1c[nH]c2ccccc12)C(=O)NC,CNC(=O)[C@H](Cc1c[nH]c2ccccc12)NCCCN
811,*C[C@H]1O[C@@H](n2cnc(C(F)(F)F)c2)[C@H](O)[C@@H]1O,*c1cncc2nc(-c3ccncc3)ccc12,O[C@@H]1[C@@H](Cc2cncc3nc(-c4ccncc4)ccc23)O[C@@H](n2cnc(C(F)(F)F)c2)[C@@H]1O
812,*CC=CC,*c1cn(C)c(CCc2nc3c(C)ncc(C)n3n2)n1,CC=CCc1cn(C)c(CCc2nc3c(C)ncc(C)n3n2)n1
813,*c1ncnc2cc(OC)c(OC)cc12,*N1CCN(CC)CC1,CCN1CCN(c2ncnc3cc(OC)c(OC)cc23)CC1
814,*c1c(C)cccc1C,*N[C@H](CC(C)C)C(=O)NO,Cc1cccc(C)c1N[C@H](CC(C)C)C(=O)NO
815,*NCCCCc1cc2cnccc2s1,*C(=O)C1=C[C@H](O)[C@@H](NC(C)=O)[C@H](OC(CC)CC)O1,CCC(CC)O[C@@H]1OC(C(=O)NCCCCc2cc3cnccc3s2)=C[C@H](O)[C@H]1NC(C)=O
816,*c1cnc2n1CCC2,*NCC=C[C@H]1O[C@@H](n2ccc(=O)cc2)[C@H](O)[C@@H]1O,O=c1ccn([C@@H]2O[C@H](C=CCNc3cnc4n3CCC4)[C@@H](O)[C@H]2O)cc1
817,*c1ccc(O)c(O)c1,*c1ncc(F)c(N(CC)c2cccc3[nH]ncc23)n1,CCN(c1nc(-c2ccc(O)c(O)c2)ncc1F)c1cccc2[nH]ncc12
818,*[C@H](C)c1cccc(C#N)c1C,*[C@H](C)CC,CC[C@@H](C)[C@H](C)c1cccc(C#N)c1C
819,*N1CCCC12CCNCC2,*c1cc(N)nc(Sc2cccc(Cl)c2)n1,Nc1cc(N2CCCC23CCNCC3)nc(Sc2cccc(Cl)c2)n1
820,*N1C[C@H](C)N[C@H](C)C1,*c1ccc2c(c1)C(=O)N([C@@H](C(=O)Nc1nccs1)c1cc(F)ccc1O)C2,C[C@H]1CN(c2ccc3c(c2)C(=O)N([C@@H](C(=O)Nc2nccs2)c2cc(F)ccc2O)C3)C[C@@H](C)N1
821,*C[C@@H](N)Cc1cccc(OCC2CCCCC2)c1,*C(=O)c1ccc(N2CCN(CC)CC2)cc1,CCN1CCN(c2ccc(C(=O)C[C@@H](N)Cc3cccc(OCC4CCCCC4)c3)cc2)CC1
822,*c1cc(-c2sccc2C)nc(N(C)C(C)C)c1-c1nnn[nH]1,*c1ccc(OC)cc1,COc1ccc(-c2cc(-c3sccc3C)nc(N(C)C(C)C)c2-c2nnn[nH]2)cc1
823,*c1cccc(-n2cnc(C(=O)OCC)c2C)c1,*c1ccc2c(cnn2C)c1,CCOC(=O)c1ncn(-c2cccc(-c3ccc4c(cnn4C)c3)c2)c1C
824,*N[C@@H](C)c1ccccn1,*CCCO,C[C@H](NCCCO)c1ccccn1
825,*C(=O)[C@H](O)[C@H](C)N,*C[C@H]1O[C@@H](n2ccc(=O)cc2)[C@H](O)[C@@H]1O,C[C@H](N)[C@@H](O)C(=O)C[C@H]1O[C@@H](n2ccc(=O)cc2)[C@H](O)[C@@H]1O
826,*N(C)CCNC,*N[C@@H]1CCn2cc(-c3ccccc3C)nc2C1,CNCCN(C)N[C@@H]1CCn2cc(-c3ccccc3C)nc2C1
827,*C(=O)C1(Oc2ccccc2)CCOCC1,*c1csc(C(N)=[NH2+])c1,NC(=[NH2+])c1cc(C(=O)C2(Oc3ccccc3)CCOCC2)cs1
828,*n1c(=O)[nH]c2c3cccnc3n(-c3ccccc3)c(=O)c21,*C(=O)[C@@H](N)Cc1cccc(O)c1,N[C@@H](Cc1cccc(O)c1)C(=O)n1c(=O)[nH]c2c3cccnc3n(-c3ccccc3)c(=O)c21
829,*N1CCC[C@@]2(CCc3c(ccc4[nH]ncc34)O2)C1,*N1[C@H](C(=O)[O-])CC[C@@H]1c1ccc(C)cc1,Cc1ccc([C@H]2CC[C@@H](C(=O)[O-])N2N2CCC[C@@]3(CCc4c(ccc5[nH]ncc45)O3)C2)cc1
830,*C(=O)c1sc2nc(C)cnc2c1N,*N1CC[C@H](CCc2nc3ccccc3nc2C)C1,Cc1cnc2c(N)c(C(=O)N3CC[C@H](CCc4nc5ccccc5nc4C)C3)sc2n1
831,*C(=O)CCCN1CCCCC1,*c1ccc(C2CC2)nc1C(=O)N[C@@H]1CCN(c2ccc(Cl)cn2)C1,O=C(CCCN1CCCCC1)c1ccc(C2CC2)nc1C(=O)N[C@@H]1CCN(c2ccc(Cl)cn2)C1
832,*CCn1cnc2nc(N)[nH]c(=O)c21,*N[C@@H](C)c1ccccc1,C[C@H](NCCn1cnc2nc(N)[nH]c(=O)c21)c1ccccc1
833,*[C@H](C)c1cc(N)cc(C(F)(F)F)c1,*n1cnc2cnc(N)nc21,C[C@H](c1cc(N)cc(C(F)(F)F)c1)n1cnc2cnc(N)nc21
834,*c1cnc2n1CCC2,*N1CN(C)c2c1nc(N)[nH+]c2O,CN1CN(c2cnc3n2CCC3)c2nc(N)[nH+]c(O)c21
835,*C(=O)[C@@H](C(C)C)N(CC(C)C)S(=O)(=O)c1cccc(COC)c1,*CCNC(C)=O,COCc1cccc(S(=O)(=O)N(CC(C)C)[C@@H](C(=O)CCNC(C)=O)C(C)C)c1
836,*NCc1ccc(C)cc1,*c1c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c2c1=O,Cc1ccc(CNc2c(-c3ccc(O)c(O)c3)oc3cc(O)cc(O)c3c2=O)cc1
