id,frag1,frag2,new_smiles
3705,*C(=O)c1ccc(-c2ccccc2)cc1,*c1ccccc1,O=C(c1ccccc1)c1ccc(-c2ccccc2)cc1
3706,*N1C[C@@H]2CCCC[C@H]2C[C@@H]1CN[C@H](C=O)Cc1cnc[nH]1,*c1ccccc1CO,O=C[C@H](Cc1cnc[nH]1)NC[C@H]1C[C@@H]2CCCC[C@H]2CN1c1ccccc1CO
3707,*OCC,*C(=O)c1cn(C)c2ccc(-c3ccn4nc(NC(=O)C5CC5)nc4c3)cc12,CCOC(=O)c1cn(C)c2ccc(-c3ccn4nc(NC(=O)C5CC5)nc4c3)cc12
3708,*c1nn(-c2cccc(NC(C)=O)c2)ccc1=O,*NCCC(=O)NCCSC(=O)CCC,CCCC(=O)SCCNC(=O)CCNc1nn(-c2cccc(NC(C)=O)c2)ccc1=O
3709,*CCCC(N)=O,*c1cc(C(=O)Nc2ccc(C)c(NC(=O)c3ccno3)c2)cc(C(F)(F)F)c1,Cc1ccc(NC(=O)c2cc(CCCC(N)=O)cc(C(F)(F)F)c2)cc1NC(=O)c1ccno1
3710,*[C@H](C)c1ncccn1,*C(=O)NCCCC(F)(F)F,C[C@@H](C(=O)NCCCC(F)(F)F)c1ncccn1
3711,*OCCCCCCNC(=O)CCC(=O)O,*N1C[C@@H](C)C[C@@H](O)C1,C[C@H]1C[C@@H](O)CN(OCCCCCCNC(=O)CCC(=O)O)C1
3712,*c1nn(C)c2nnc3c(OC)cc(F)cc3c12,*c1ncc2ccccc2n1,COc1cc(F)cc2c1nnc1c2c(-c2ncc3ccccc3n2)nn1C
3713,*c1nc(N[C@H](C)C2CC2)c2ccccc2n1,*C(=O)[C@@H](C)Nc1nc2c(cnn2C2CCCC2)c(=O)[nH]1,C[C@@H](Nc1nc2c(cnn2C2CCCC2)c(=O)[nH]1)C(=O)c1nc(N[C@H](C)C2CC2)c2ccccc2n1
3714,*Cc1cc(=O)n2ccccc2n1,*C(=O)c1ccc(C)c(Nc2nccc(-c3cccnc3)n2)c1,Cc1ccc(C(=O)Cc2cc(=O)n3ccccc3n2)cc1Nc1nccc(-c2cccnc2)n1
3715,*Nc1cccc2cc(C(=O)NC(C)C)[nH]c12,*c1cc(-c2c(C)ccn(C)c2=O)cnc1Cl,Cc1ccn(C)c(=O)c1-c1cnc(Cl)c(Nc2cccc3cc(C(=O)NC(C)C)[nH]c23)c1
3716,*c1ccc(C#N)c(C#N)c1,*c1cncnc1,N#Cc1ccc(-c2cncnc2)cc1C#N
3717,*Nc1ccccc1,*C(=O)C1CC1,O=C(Nc1ccccc1)C1CC1
3718,*CC(C)C,*c1c(C(=O)NC)cc(Br)cc1[N+](=O)[O-],CNC(=O)c1cc(Br)cc([N+](=O)[O-])c1CC(C)C
3719,*NS(=O)(=O)Cc1ccccc1,*c1cnc(N)nc1OCC,CCOc1nc(N)ncc1NS(=O)(=O)Cc1ccccc1
3720,*CCC(c1ccccc1)c1ccccc1,*C(=O)N1CCNC(=O)C1=C,C=C1C(=O)NCCN1C(=O)CCC(c1ccccc1)c1ccccc1
3721,*c1ccccc1C(=O)NC(=N)Cc1cccc(OC)c1,*c1cscn1,COc1cccc(CC(=N)NC(=O)c2ccccc2-c2cscn2)c1
3722,*N1C(=O)Cc2cc(OCC)c(OCC)cc2[C@@H]1c1ccc(Cl)cc1,*c1ccnc(C(=O)NC)c1,CCOc1cc2c(cc1OCC)[C@H](c1ccc(Cl)cc1)N(c1ccnc(C(=O)NC)c1)C(=O)C2
3723,*c1nnc(CF)s1,*c1nc2cc(C)ccc2o1,Cc1ccc2oc(-c3nnc(CF)s3)nc2c1
3724,*C(=O)c1ccc(C(C)(C)C)cc1,*n1nccc1-c1nn(-c2ccncc2)ccc1=O,CC(C)(C)c1ccc(C(=O)n2nccc2-c2nn(-c3ccncc3)ccc2=O)cc1
3725,*c1ccc2ncc(-c3cccc(C(C)=O)c3)n2n1,*c1nc(N(C)C2CCNCC2)nc2ccsc12,CC(=O)c1cccc(-c2cnc3ccc(-c4nc(N(C)C5CCNCC5)nc5ccsc45)nn23)c1
3726,*c1cn(C)cn1,*Nc1ccc(C(=O)N2CCN(c3cnccn3)CC2)cc1,Cn1cnc(Nc2ccc(C(=O)N3CCN(c4cnccn4)CC3)cc2)c1
3727,*N1CCN(c2ccc(OC)cc2)CC1,*C[C@@H](O)CCCCCCCC(=O)O,COc1ccc(N2CCN(C[C@@H](O)CCCCCCCC(=O)O)CC2)cc1
3728,*N[C@H]1COc2ccccc2N(C)C1=O,*Nc1nccs1,CN1C(=O)[C@@H](NNc2nccs2)COc2ccccc21
3729,*C(=O)[C@@H](O)[C@H](N)Cc1ccccc1,*NCCCc1cccc(Oc2ccccc2)c1,N[C@H](Cc1ccccc1)[C@H](O)C(=O)NCCCc1cccc(Oc2ccccc2)c1
3730,*Nc1ccc(CN2CCN(C)CC2)c(C(F)(F)F)c1,*c1ccc2[nH]c(=O)cc(NCC)c2c1,CCNc1cc(=O)[nH]c2ccc(Nc3ccc(CN4CCN(C)CC4)c(C(F)(F)F)c3)cc12
3731,*N1CCC(O)CC1,*c1ccc(F)cc1OCC,CCOc1cc(F)ccc1N1CCC(O)CC1
3732,*c1ccnc(C(=O)NC)c1,*C(C)(C)C(=O)[O-],CNC(=O)c1cc(C(C)(C)C(=O)[O-])ccn1
3733,*CC[C@@H](C)O,*N1C(=O)NCc2c(-c3ccc(F)cc3F)cc(N3CCNCC3)cc21,C[C@@H](O)CCN1C(=O)NCc2c(-c3ccc(F)cc3F)cc(N3CCNCC3)cc21
3734,*c1ccnc(NC)n1,*C(=O)CCCC,CCCCC(=O)c1ccnc(NC)n1
3735,*c1nc(CC)c(CC)c(=O)[nH]1,*C(C)C,CCc1nc(C(C)C)[nH]c(=O)c1CC
3736,*n1ccc(=O)c(-c2nc(Cl)[nH]c2-c2ccccc2)n1,*[C@H](C)C(=O)NC,CNC(=O)[C@@H](C)n1ccc(=O)c(-c2nc(Cl)[nH]c2-c2ccccc2)n1
3737,*CCCCCCCCC,*C1CCN(C)CC1,CCCCCCCCCC1CCN(C)CC1
3738,*N1CCOCC1,*CC1(O)CC1,OC1(CN2CCOCC2)CC1
3739,*Nc1ccn(CC(F)F)n1,*c1c(C)cc(C)cc1C,Cc1cc(C)c(Nc2ccn(CC(F)F)n2)c(C)c1
3740,*n1cnc2c(N)ncnc21,*n1nccc1-c1nn(Cc2ccccc2)ccc1=O,Nc1ncnc2c1ncn2-n1nccc1-c1nn(Cc2ccccc2)ccc1=O
3741,*CC(=O)N[C@H]1CC[C@H](NC(=O)COc2ccc(Cl)cc2)CC1,*O,O=C(CO)N[C@H]1CC[C@H](NC(=O)COc2ccc(Cl)cc2)CC1
3742,*C(=O)[C@H](C)Nc1cc(=O)[nH]c2ccc(Nc3ccnc(Cl)c3C#N)cc12,*CCCCN,C[C@H](Nc1cc(=O)[nH]c2ccc(Nc3ccnc(Cl)c3C#N)cc12)C(=O)CCCCN
3743,*c1cccc(S(C)(=O)=O)c1,*C(=O)c1cc2c(-c3ccc(Cl)cc3Cl)nc(N)nc2s1,CS(=O)(=O)c1cccc(C(=O)c2cc3c(-c4ccc(Cl)cc4Cl)nc(N)nc3s2)c1
3744,*c1ccc(C[NH3+])cc1,*c1cccc(Oc2ccc(F)cc2)c1,[NH3+]Cc1ccc(-c2cccc(Oc3ccc(F)cc3)c2)cc1
3745,*Nc1cc(C#N)cc(NC(=O)C(=O)[O-])c1Cl,*C1CCCCC1,N#Cc1cc(NC(=O)C(=O)[O-])c(Cl)c(NC2CCCCC2)c1
3746,*c1nc(N2CCC[C@H]2CC#N)c2sccc2n1,*C(=O)[C@H]1CCCN1C(=O)[C@@H](C)CS,C[C@@H](CS)C(=O)N1CCC[C@@H]1C(=O)c1nc(N2CCC[C@H]2CC#N)c2sccc2n1
3747,*c1nnc2c(C)nc3ccc(C(=O)NCC(C)C)cc3n12,*c1cc(OC)c(OC)c(OC)c1,COc1cc(-c2nnc3c(C)nc4ccc(C(=O)NCC(C)C)cc4n23)cc(OC)c1OC
3748,*[C@H](C)C(=O)NC,*C(=O)c1ccc2cc3c(nc2c1)CCCC3,CNC(=O)[C@@H](C)C(=O)c1ccc2cc3c(nc2c1)CCCC3
3749,*C(=O)NCCCC(F)(F)F,*c1cn2c(n1)sc1cc(OCCN3CCOCC3)ccc12,O=C(NCCCC(F)(F)F)c1cn2c(n1)sc1cc(OCCN3CCOCC3)ccc12
3750,*C1CCNCC1,*N1CCN(C(c2ccccc2)c2ccccc2)CC1,c1ccc(C(c2ccccc2)N2CCN(C3CCNCC3)CC2)cc1
3751,*C(=O)CC,*CCC(C)(C)O,CCC(=O)CCC(C)(C)O
3752,*N1C[C@H](C)O[C@H](C)C1,*N[C@@H](CC(C)C)C(=O)O,CC(C)C[C@H](NN1C[C@H](C)O[C@H](C)C1)C(=O)O
3753,*c1ncccn1,*c1cc(C(=O)Nc2ccc(C)c(NC(=O)c3ccno3)c2)cc(C(F)(F)F)c1,Cc1ccc(NC(=O)c2cc(-c3ncccn3)cc(C(F)(F)F)c2)cc1NC(=O)c1ccno1
3754,*c1ccncc1C,*N1CCN(C)CC1,Cc1cnccc1N1CCN(C)CC1
3755,*CCC=CCC=CCCCC(=O)O,*C(=O)c1ccc(NC(=O)CCCN(C)C)cc1,CN(C)CCCC(=O)Nc1ccc(C(=O)CCC=CCC=CCCCC(=O)O)cc1
3756,*C(F)F,*C(C)=CC(=O)c1ccc(C(F)(F)F)cc1,CC(=CC(=O)c1ccc(C(F)(F)F)cc1)C(F)F
3757,*n1cnc2c(O)ncnc21,*CC(C)(C)C,CC(C)(C)Cn1cnc2c(O)ncnc21
3758,*NCC(F)(F)F,*c1ncnc(Nc2cc(OC)c(OC)c(OC)c2)n1,COc1cc(Nc2ncnc(NCC(F)(F)F)n2)cc(OC)c1OC
3759,*C(=O)CC(=O)O,*c1nc(-c2cccnc2)nc2nn(C)cc12,Cn1cc2c(C(=O)CC(=O)O)nc(-c3cccnc3)nc2n1
3760,*c1cc2c(cn1)[nH]c1ccccc12,*C[C@H](CSc1ccc(OCC(=O)[O-])c(C)c1)OCC,CCO[C@@H](CSc1ccc(OCC(=O)[O-])c(C)c1)Cc1cc2c(cn1)[nH]c1ccccc12
3761,*C(=O)[C@@H](C)Nc1nc2c(cnn2C2CCCC2)c(=O)[nH]1,*N1CC[C@@H](C(C)(C)O)C1,C[C@@H](Nc1nc2c(cnn2C2CCCC2)c(=O)[nH]1)C(=O)N1CC[C@@H](C(C)(C)O)C1
3762,*c1[nH]nc2cc(C(F)F)sc12,*C(=O)CO,O=C(CO)c1[nH]nc2cc(C(F)F)sc12
3763,*c1cc(OC)ccc1Cl,*c1nc(N2C[C@@H](C)C[C@@H](O)C2)ncc1Cl,COc1ccc(Cl)c(-c2nc(N3C[C@@H](C)C[C@@H](O)C3)ncc2Cl)c1
3764,*N1CCN(Cc2cc(=O)oc3c(O)c(O)ccc23)CC1,*C(=O)C=C[C@@H](C)C[C@@H](C)CC,CC[C@H](C)C[C@H](C)C=CC(=O)N1CCN(Cc2cc(=O)oc3c(O)c(O)ccc23)CC1
3765,*c1ncnc2sc(CCC)cc12,*NC(=N)Cc1cccc(OC)c1,CCCc1cc2c(NC(=N)Cc3cccc(OC)c3)ncnc2s1
3766,*S(=O)(=O)c1ccc(C)cc1,*n1ccc(=O)c(-c2nc(Cl)[nH]c2-c2ccccc2)n1,Cc1ccc(S(=O)(=O)n2ccc(=O)c(-c3nc(Cl)[nH]c3-c3ccccc3)n2)cc1
3767,*c1nnc(-c2cccc(O)c2)[nH]1,*c1ccc(C[NH3+])cc1,[NH3+]Cc1ccc(-c2nnc(-c3cccc(O)c3)[nH]2)cc1
3768,*N1CCC[C@@H](C(=O)[O-])C1,*c1ccc(-c2cnc(NC(C)C)n(C)c2=O)nc1C,Cc1nc(-c2cnc(NC(C)C)n(C)c2=O)ccc1N1CCC[C@@H](C(=O)[O-])C1
3769,*C(=O)c1n[nH]c2cc(-c3cn[nH]c3)ccc12,*N1CC[C@@H](O)C1,O=C(c1n[nH]c2cc(-c3cn[nH]c3)ccc12)N1CC[C@@H](O)C1
3770,*N1CC[C@H](C(C)(C)O)C1,*C(=O)c1ccc2nc(C)c3nnc(-c4cc(OC)ccc4Cl)n3c2c1,COc1ccc(Cl)c(-c2nnc3c(C)nc4ccc(C(=O)N5CC[C@H](C(C)(C)O)C5)cc4n23)c1
3771,*[C@@H](CC(=O)NO)Cc1ccc2ccccc2c1,*c1cc(C[C@H](N)C=O)c(O)cc1O,N[C@H](C=O)Cc1cc([C@@H](CC(=O)NO)Cc2ccc3ccccc3c2)c(O)cc1O
3772,*n1c2c(c3cc(F)cc(S(C)(=O)=O)c31)CCC[C@H]2CC(=O)[O-],*C(CO)(CO)CO,CS(=O)(=O)c1cc(F)cc2c3c(n(C(CO)(CO)CO)c12)[C@H](CC(=O)[O-])CCC3
3773,*S(=O)(=O)c1c(F)cccc1F,*C(=O)c1ccco1,O=C(c1ccco1)S(=O)(=O)c1c(F)cccc1F
3774,*N1C[C@@H](C)C[C@@H](C)C1,*c1nc(C2CC2)nc(Cl)c1C,Cc1c(Cl)nc(C2CC2)nc1N1C[C@@H](C)C[C@@H](C)C1
3775,*c1ccc(C(=O)NCCN2CCCCC2)cc1,*OCc1ccccc1,O=C(NCCN1CCCCC1)c1ccc(OCc2ccccc2)cc1
3776,*OC(C)(C)C,*c1ccc(F)cc1OCC,CCOc1cc(F)ccc1OC(C)(C)C
3777,*n1cnc2c(N)nc(F)nc21,*Nc1ccc(C)cc1C(=O)O,Cc1ccc(Nn2cnc3c(N)nc(F)nc32)c(C(=O)O)c1
3778,*c1cnc2c(-c3ccncc3)cnn2c1,*c1nc(N2C[C@@H](C)C[C@@H](O)C2)ncc1Cl,C[C@H]1C[C@@H](O)CN(c2ncc(Cl)c(-c3cnc4c(-c5ccncc5)cnn4c3)n2)C1
3779,*C1CCN(C)CC1,*Nc1ccc(C(F)(F)F)cc1[N+](=O)[O-],CN1CCC(Nc2ccc(C(F)(F)F)cc2[N+](=O)[O-])CC1
3780,*Nc1cc(-n2cnc(C)c2)cc(C(F)(F)F)c1,*S(=O)(=O)c1ccccc1,Cc1cn(-c2cc(NS(=O)(=O)c3ccccc3)cc(C(F)(F)F)c2)cn1
3781,*CCOc1ccc(C[C@H](OCC)C(=O)[O-])cc1,*C(=O)c1ccco1,CCO[C@@H](Cc1ccc(OCCC(=O)c2ccco2)cc1)C(=O)[O-]
3782,*N=c1cc(C(C)(C)C)[nH]n1-c1cccc(F)c1,*n1nc(CO)c2c(=O)[nH]c(C)nc21,Cc1nc2c(c(CO)nn2N=c2cc(C(C)(C)C)[nH]n2-c2cccc(F)c2)c(=O)[nH]1
3783,*N1C[C@H](C)C(F)(F)[C@H](C)C1,*c1nn(Cc2ccccc2)ccc1=O,C[C@H]1CN(c2nn(Cc3ccccc3)ccc2=O)C[C@@H](C)C1(F)F
3784,*c1cc(C[C@H](N)C=O)c(O)cc1O,*C(C)=CC(=O)c1ccc(C(F)(F)F)cc1,CC(=CC(=O)c1ccc(C(F)(F)F)cc1)c1cc(C[C@H](N)C=O)c(O)cc1O
3785,*[C@@H](CC(=O)NO)Cc1ccc2ccccc2c1,*C(=O)c1cccc(OC(F)(F)F)c1,O=C(C[C@@H](Cc1ccc2ccccc2c1)C(=O)c1cccc(OC(F)(F)F)c1)NO
3786,*CC1(C(N)=O)CC1,*NCCC(=O)NCCSC(=O)CCC,CCCC(=O)SCCNC(=O)CCNCC1(C(N)=O)CC1
3787,*C(c1ccccc1)c1ccccc1,*c1ccc(CN2CCN(CC)CC2)cn1,CCN1CCN(Cc2ccc(C(c3ccccc3)c3ccccc3)nc2)CC1
3788,*C(=O)c1cccnc1,*Oc1ccc(C)cc1,Cc1ccc(OC(=O)c2cccnc2)cc1
3789,*c1nn(-c2cccc(S(C)(=O)=O)c2)ccc1=O,*N[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2,CS(=O)(=O)c1cccc(-n2ccc(=O)c(N[C@]34C[C@H]5C[C@H](C[C@H](C5)C3)C4)n2)c1
3790,*CC(=O)N1CCc2ccccc21,*c1c(C#N)c(N)nc2ccccc12,N#Cc1c(N)nc2ccccc2c1CC(=O)N1CCc2ccccc21
3791,*n1nc(CO)c2c(=O)[nH]c(=O)[nH]c21,*N1CCNCC1,O=c1[nH]c(=O)c2c(CO)nn(N3CCNCC3)c2[nH]1
3792,*C(=O)c1ccc2n[nH]cc2c1,*N1C[C@H]2CCCC[C@@H]2C[C@H]1CN[C@H](C=O)Cc1cnc[nH]1,O=C[C@H](Cc1cnc[nH]1)NC[C@@H]1C[C@H]2CCCC[C@@H]2CN1C(=O)c1ccc2n[nH]cc2c1
3793,*n1ncc2ccc([C@]3(C#N)CC34CC4)cc21,*c1cccc(C)c1C,Cc1cccc(-n2ncc3ccc([C@]4(C#N)CC45CC5)cc32)c1C
3794,*c1ccc(Cl)cc1Cl,*CC(C)C,CC(C)Cc1ccc(Cl)cc1Cl
3795,*Nc1ccc(Nc2ncnc3ccc(N)cc23)cc1,*S(=O)(=O)c1ccc(Cl)c2c1OCCN2C,CN1CCOc2c(S(=O)(=O)Nc3ccc(Nc4ncnc5ccc(N)cc45)cc3)ccc(Cl)c21
3796,*Nc1ccc(Oc2ncccn2)cc1,*[C@H](c1n[nH]c(=O)o1)[C@H](C)c1c(F)ccc(C)c1C,Cc1ccc(F)c([C@@H](C)[C@H](Nc2ccc(Oc3ncccn3)cc2)c2n[nH]c(=O)o2)c1C
3797,*Nc1ccc(CCC=O)cc1,*c1nc(N2CCC(O)CC2)nc(-n2ccnc2)n1,O=CCCc1ccc(Nc2nc(N3CCC(O)CC3)nc(-n3ccnc3)n2)cc1
3798,*c1c2c(nc3ccc(Cl)cc13)CCCC2,*n1nc(C(C)C)c2c(C(=O)[O-])cc(C)nc21,Cc1cc(C(=O)[O-])c2c(C(C)C)nn(-c3c4c(nc5ccc(Cl)cc35)CCCC4)c2n1
3799,*c1nc2ccccc2o1,*Nc1ccc(Oc2cccnc2)cc1,c1cncc(Oc2ccc(Nc3nc4ccccc4o3)cc2)c1
3800,*c1nn(CC)cc1-c1ccnc(Nc2ccc(N3CCNCC3)cc2)n1,*[C@H](C)CC,CC[C@@H](C)c1nn(CC)cc1-c1ccnc(Nc2ccc(N3CCNCC3)cc2)n1
3801,*c1nc(-c2cccnc2)nc(-c2cccnc2)n1,*c1ccccc1C(=O)[O-],O=C([O-])c1ccccc1-c1nc(-c2cccnc2)nc(-c2cccnc2)n1
3802,*C(=O)CCCCC,*n1c(=O)n(C)c2ccc(Nc3nc(N4C[C@H](C)O[C@H](C)C4)ncc3Cl)cc21,CCCCCC(=O)n1c(=O)n(C)c2ccc(Nc3nc(N4C[C@H](C)O[C@H](C)C4)ncc3Cl)cc21
3803,*c1cc2nc(N)nc(N)c2cc1Cl,*N[C@@H](Cc1ccccc1)C(=O)Nc1ccc(CCC=O)cc1,Nc1nc(N)c2cc(Cl)c(N[C@@H](Cc3ccccc3)C(=O)Nc3ccc(CCC=O)cc3)cc2n1
3804,*c1nc(C)nc2cc(OC)c(OC)cc12,*C(=O)c1cc(OC)c(OC)c(OC)c1,COc1cc2nc(C)nc(C(=O)c3cc(OC)c(OC)c(OC)c3)c2cc1OC
3805,*[C@@H](CO)C(=O)O,*c1ccc2[nH]c(=O)cc(-c3cnn(C)c3)c2c1,Cn1cc(-c2cc(=O)[nH]c3ccc([C@@H](CO)C(=O)O)cc23)cn1
3806,*N[C@H]1CCCN(S(C)(=O)=O)C1,*C(C)(C)c1ncc(C2CC2)cn1,CC(C)(N[C@H]1CCCN(S(C)(=O)=O)C1)c1ncc(C2CC2)cn1
3807,*c1ccc(F)cc1OCC,*CN1C(=O)[C@@H](O)c2ccccc21,CCOc1cc(F)ccc1CN1C(=O)[C@@H](O)c2ccccc21
3808,*n1ncc2c(=O)[nH]c([C@@H](C)N3CC(Oc4ccccc4)C3)nc21,*c1nccs1,C[C@H](c1nc2c(cnn2-c2nccs2)c(=O)[nH]1)N1CC(Oc2ccccc2)C1
3809,*N1C[C@H](C)O[C@H](C)C1,*[C@H](CCCCCC)[C@@H](C)O,CCCCCC[C@H]([C@@H](C)O)N1C[C@H](C)O[C@H](C)C1
3810,*C(C)(C)c1ncc(C2CC2)cn1,*C(=O)[C@H]1C[C@@H]1c1ccc(CN(C)C)cc1,CN(C)Cc1ccc([C@H]2C[C@@H]2C(=O)C(C)(C)c2ncc(C3CC3)cn2)cc1
3811,*N1CCCCC1,*C(=O)C1(C(=O)Nc2ccc(F)cc2)CC1,O=C(Nc1ccc(F)cc1)C1(C(=O)N2CCCCC2)CC1
3812,*c1nnc2c(C)nc3ccc(C(=O)NCC(C)C)cc3n12,*N[C@H]1CCCN(S(C)(=O)=O)C1,Cc1nc2ccc(C(=O)NCC(C)C)cc2n2c(N[C@H]3CCCN(S(C)(=O)=O)C3)nnc12
3813,*C(=O)c1cccnc1,*c1cc(C)nc2ncnn12,Cc1cc(C(=O)c2cccnc2)n2ncnc2n1
3814,*CC(=O)O,*c1nc(Nc2cc[nH]n2)c2ccc(NC(=O)C=C)cc2n1,C=CC(=O)Nc1ccc2c(Nc3cc[nH]n3)nc(CC(=O)O)nc2c1
3815,*c1cc(N2CC[NH+](CCO)CC2)nc(C)n1,*c1cccc(C(=O)O)c1,Cc1nc(-c2cccc(C(=O)O)c2)cc(N2CC[NH+](CCO)CC2)n1
3816,*S(=O)(=O)N1[C@H]2CC[C@@H]1C[C@H](NC(=O)c1cc3c(cc1Cl)NC(=O)C3)C2,*CC(=O)NC,CNC(=O)CS(=O)(=O)N1[C@H]2CC[C@@H]1C[C@H](NC(=O)c1cc3c(cc1Cl)NC(=O)C3)C2
3817,*N1CCN(c2nnc(C)s2)CC1,*c1nc(N(C)CCC#N)c2sccc2n1,Cc1nnc(N2CCN(c3nc(N(C)CCC#N)c4sccc4n3)CC2)s1
3818,*C[C@H](O)CC,*CCCC(C)=CCCC(C)=CCS[P@@](=O)(O)OP(=O)(O)O,CC[C@@H](O)CCCCC(C)=CCCC(C)=CCS[P@@](=O)(O)OP(=O)(O)O
3819,*c1ccnc(NC(=O)N2CCC(N3CCN(C)CC3)CC2)c1,*Cc1sc(C)nc1C,Cc1nc(C)c(Cc2ccnc(NC(=O)N3CCC(N4CCN(C)CC4)CC3)c2)s1
3820,*n1cccn1,*C(=O)c1cn(C2CC2)nn1,O=C(c1cn(C2CC2)nn1)n1cccn1
3821,*NCc1ccc(C#N)cc1,*Cc1ccc(C(F)(F)F)cc1,N#Cc1ccc(CNCc2ccc(C(F)(F)F)cc2)cc1
3822,*c1cccc([C@H](O)CCN)c1,*n1nc(-c2ccnn2-c2ccccc2)c(=O)cc1C,Cc1cc(=O)c(-c2ccnn2-c2ccccc2)nn1-c1cccc([C@H](O)CCN)c1
3823,*Nc1cnn(Cc2cccc(C#N)c2)c1,*c1ccc2c(c1)COB2O,N#Cc1cccc(Cn2cc(Nc3ccc4c(c3)COB4O)cn2)c1
3824,*c1ccc2c(c1)n(CC[C@@H](C)O)c(=O)n2C,*N[C@@H]1C[C@H]1c1ccccc1,C[C@@H](O)CCn1c(=O)n(C)c2ccc(N[C@@H]3C[C@H]3c3ccccc3)cc21
3825,*C(=O)c1cnc(N[C@H](C)CC)s1,*N1CC2(CNC2)C1,CC[C@@H](C)Nc1ncc(C(=O)N2CC3(CNC3)C2)s1
3826,*c1nc(N[C@H](C)C2CC2)c2ccccc2n1,*c1c(-c2nnc3cncc(OCCC)n23)cnn1C,CCCOc1cncc2nnc(-c3cnn(C)c3-c3nc(N[C@H](C)C4CC4)c4ccccc4n3)n12
3827,*C(=O)OCc1ccccc1,*c1nc(N(C)C2CCN(C)CC2)nc2ccsc12,CN1CCC(N(C)c2nc(C(=O)OCc3ccccc3)c3sccc3n2)CC1
3828,*C(=O)c1cnn2c(O)cc(-c3ccccc3)nc12,*N[C@@H]1CNC[C@H]1c1ccccc1,O=C(N[C@@H]1CNC[C@H]1c1ccccc1)c1cnn2c(O)cc(-c3ccccc3)nc12
3829,*c1cc(OCCN2CCCC2)c(Cl)cc1Cl,*Cc1cccc(O[C@H](CC)C(=O)[O-])c1,CC[C@@H](Oc1cccc(Cc2cc(OCCN3CCCC3)c(Cl)cc2Cl)c1)C(=O)[O-]
3830,*c1cc(OC)c(OC)c(OC)c1,*S(=O)(=O)c1ccc(OC)cc1,COc1ccc(S(=O)(=O)c2cc(OC)c(OC)c(OC)c2)cc1
3831,*C1CCN(CC)CC1,*c1nn2c(c1-c1ccnc(Nc3ccc(-[n+]4cc[n+](C)cc4)cc3)n1)COCC2,CCN1CCC(c2nn3c(c2-c2ccnc(Nc4ccc(-[n+]5cc[n+](C)cc5)cc4)n2)COCC3)CC1
3832,*C(CO)(CO)CO,*n1ncc2c3ccc([S@@](C)=O)cc3n(C)c2c1=O,Cn1c2cc([S@@](C)=O)ccc2c2cnn(C(CO)(CO)CO)c(=O)c21
3833,*C[C@H](CSc1ccc(OCC(=O)[O-])c(C)c1)OCC,*c1ccc(C(=O)c2ccc(Cl)cc2)cc1,CCO[C@@H](CSc1ccc(OCC(=O)[O-])c(C)c1)Cc1ccc(C(=O)c2ccc(Cl)cc2)cc1
3834,*c1cnc2c(-c3ccnc4ccccc34)cnn2c1,*CCn1cccn1,c1ccc2c(-c3cnn4cc(CCn5cccn5)cnc34)ccnc2c1
3835,*C1CCNCC1,*C(=O)[C@H](O)CC(=O)O,O=C(O)C[C@@H](O)C(=O)C1CCNCC1
3836,*[C@@H](C(=O)NCc1ccccc1)c1c(C(=O)NO)[nH]c2cc(Cl)ccc12,*Cc1cccnc1,O=C(NO)c1[nH]c2cc(Cl)ccc2c1[C@@H](Cc1cccnc1)C(=O)NCc1ccccc1
3837,*n1c(N2CCNCC2)nc2c(N3CCC[C@H]3CN)cc(Cl)cc21,*C1CCN(C)CC1,CN1CCC(n2c(N3CCNCC3)nc3c(N4CCC[C@H]4CN)cc(Cl)cc32)CC1
3838,*n1ccc2c(=O)[nH]c(N3CCC(Cc4ccccc4)CC3)nc21,*C(=O)C1CC1,O=C(C1CC1)n1ccc2c(=O)[nH]c(N3CCC(Cc4ccccc4)CC3)nc21
3839,*c1ccc(Cl)c(-c2nnc3c(C)nc4ccc(C(=O)NC)cc4n23)c1,*NC1CCN(C)CC1,CNC(=O)c1ccc2nc(C)c3nnc(-c4cc(NC5CCN(C)CC5)ccc4Cl)n3c2c1
3840,*CCCOc1cccc(NC(C)=O)c1,*Nc1nccs1,CC(=O)Nc1cccc(OCCCNc2nccs2)c1
3841,*N1CC2(COC2)C1,*c1cccc([C@@H](C)Nc2nc(C)nc3cc(OC)c(OC)cc23)c1,COc1cc2nc(C)nc(N[C@H](C)c3cccc(N4CC5(COC5)C4)c3)c2cc1OC
3842,*NCCCCCCC(=O)NO,*c1ncnc2sc(CCC)cc12,CCCc1cc2c(NCCCCCCC(=O)NO)ncnc2s1
3843,*C(=O)c1ccco1,*c1cncc(-c2nnc3c(C)nc4ccc(CN5CCOCC5)cc4n23)c1,Cc1nc2ccc(CN3CCOCC3)cc2n2c(-c3cncc(C(=O)c4ccco4)c3)nnc12
3844,*CC[C@@H]1CCCC[C@H]1CNC(=O)c1cccc(OC(F)(F)F)c1,*N1CC[NH+](CCO)CC1,O=C(NC[C@@H]1CCCC[C@H]1CCN1CC[NH+](CCO)CC1)c1cccc(OC(F)(F)F)c1
3845,*NC1CCC1,*CC(=O)N[C@H]1CC[C@H](NC(=O)COc2ccc(Cl)cc2)CC1,O=C(CNC1CCC1)N[C@H]1CC[C@H](NC(=O)COc2ccc(Cl)cc2)CC1
