id,frag1,frag2,new_smiles
3857,*c1ccc(OC)c(OC)c1,*C(=O)c1[nH]nc2c1C[C@H](C)CC2,COc1ccc(C(=O)c2[nH]nc3c2C[C@H](C)CC3)cc1OC
3858,*[C@H]1CCN(C(=O)Cc2ccc(OC(F)(F)F)cc2)C[C@H]1F,*c1ccc(N2CCNCC2)cc1,O=C(Cc1ccc(OC(F)(F)F)cc1)N1CC[C@H](c2ccc(N3CCNCC3)cc2)[C@H](F)C1
3859,*CCc1cn(CCCCN)nn1,*CCOCCOCCOCCOCCO,NCCCCn1cc(CCCCOCCOCCOCCOCCO)nn1
3860,*C(=O)OCC(C)(C)[S@](=O)c1ccccc1,*c1ncc(F)c(-c2cnc(C)n2C(C)C)n1,Cc1ncc(-c2nc(C(=O)OCC(C)(C)[S@](=O)c3ccccc3)ncc2F)n1C(C)C
3861,*c1cn(C2CCOCC2)nc1C,*Nc1cccc(N2CCC(N(C)C)CC2)c1,Cc1nn(C2CCOCC2)cc1Nc1cccc(N2CCC(N(C)C)CC2)c1
3862,*c1cccc(C)c1C,*c1ccc2c(c1)n(CC[C@@H](C)O)c(=O)n2C,Cc1cccc(-c2ccc3c(c2)n(CC[C@@H](C)O)c(=O)n3C)c1C
3863,*[C@H](C)c1ccc(Cl)cc1,*N1CCN(C(=O)c2ccc(-c3nc4cccc(C(N)=O)c4[nH]3)cc2)CC1,C[C@H](c1ccc(Cl)cc1)N1CCN(C(=O)c2ccc(-c3nc4cccc(C(N)=O)c4[nH]3)cc2)CC1
3864,*Cc1cc(O)cc(O)c1,*n1cccc1,Oc1cc(O)cc(Cn2cccc2)c1
3865,*n1nc(N)c(C(=N)NCc2ccccc2OC)n1,*N1CCC(N(C)C)CC1,COc1ccccc1CNC(=N)c1nn(N2CCC(N(C)C)CC2)nc1N
3866,*C(=O)c1cnn(-c2ccccc2)c1N,*CCC=CCCCCCCCC(=O)O,Nc1c(C(=O)CCC=CCCCCCCCC(=O)O)cnn1-c1ccccc1
3867,*N1CCN(C(=O)c2ccco2)CC1,*c1cccc(NC(=O)c2ccc(C(C)(C)C)cc2)c1,CC(C)(C)c1ccc(C(=O)Nc2cccc(N3CCN(C(=O)c4ccco4)CC3)c2)cc1
3868,*c1cccc(OC(F)(F)F)c1,*c1cnc2ccc(NCC3CC3)nn12,FC(F)(F)Oc1cccc(-c2cnc3ccc(NCC4CC4)nn23)c1
3869,*C1C[C@@H](O)CCC1=C,*c1cc(Nc2ccncn2)c(=O)n(C)c1,C=C1CC[C@H](O)CC1c1cc(Nc2ccncn2)c(=O)n(C)c1
3870,*N1CCNC(=O)C1,*c1ncnc2sc(CCF)cc12,O=C1CN(c2ncnc3sc(CCF)cc23)CCN1
3871,*N1CCN(C)CC1,*c1nccc(-c2c(-c3ccc(F)cc3)c(=O)n(C3CCNCC3)n2C)n1,CN1CCN(c2nccc(-c3c(-c4ccc(F)cc4)c(=O)n(C4CCNCC4)n3C)n2)CC1
3872,*c1ccc2sccc2c1,*C(=O)CCC(=O)[O-],O=C([O-])CCC(=O)c1ccc2sccc2c1
3873,*N1CCOC1=O,*[C@H](C)c1cccc(C(F)(F)F)c1C,Cc1c([C@@H](C)N2CCOC2=O)cccc1C(F)(F)F
3874,*N1CCN(C2=NCC(C)(C)S2)CC1,*c1csc2ncnc(N)c12,CC1(C)CN=C(N2CCN(c3csc4ncnc(N)c34)CC2)S1
3875,*c1nc(-c2cccnc2)nc(-c2cccnc2)n1,*Cc1[nH]c(C)c(C(=O)NCCN(CC)CC)c1C,CCN(CC)CCNC(=O)c1c(C)[nH]c(Cc2nc(-c3cccnc3)nc(-c3cccnc3)n2)c1C
3876,*N1CCN(C(=O)c2ccco2)CC1,*c1cc(S(=O)(=O)N2CCN(CC)CC2)ccc1OCC,CCOc1ccc(S(=O)(=O)N2CCN(CC)CC2)cc1N1CCN(C(=O)c2ccco2)CC1
3877,*c1cnn2ncccc12,*C1COC1,c1cnn2ncc(C3COC3)c2c1
3878,*C(=O)[C@@H]1CCCN1C(=O)[C@H](C)CS,*CC(=O)N1CCc2ccccc21,C[C@H](CS)C(=O)N1CCC[C@H]1C(=O)CC(=O)N1CCc2ccccc21
3879,*c1nc2cc(F)cc(C(N)=O)c2[nH]1,*[C@H](C)c1ccc(C(F)(F)F)cc1,C[C@H](c1ccc(C(F)(F)F)cc1)c1nc2cc(F)cc(C(N)=O)c2[nH]1
3880,*C(=O)[C@@H](N)Cc1c[nH]c2ccccc12,*c1ncnc2sc(CC(F)(F)F)cc12,N[C@@H](Cc1c[nH]c2ccccc12)C(=O)c1ncnc2sc(CC(F)(F)F)cc12
3881,*c1ccccc1N,*C(=O)c1ccc(C)c(-c2ccc3nc(N)ncc3c2)c1,Cc1ccc(C(=O)c2ccccc2N)cc1-c1ccc2nc(N)ncc2c1
3882,*c1noc(=O)[nH]1,*[C@H](C)c1cccc(-c2cn[nH]c2)c1,C[C@H](c1cccc(-c2cn[nH]c2)c1)c1noc(=O)[nH]1
3883,*C(=O)c1cnn2cc(C)cnc12,*n1c(=O)[nH]c2ccccc21,Cc1cnc2c(C(=O)n3c(=O)[nH]c4ccccc43)cnn2c1
3884,*N1CCC2(CC1)C(=O)N(CC(=O)NCC(F)(F)F)c1cccc(C)c12,*CC(=O)O,Cc1cccc2c1C1(CCN(CC(=O)O)CC1)C(=O)N2CC(=O)NCC(F)(F)F
3885,*CCc1ccc(OC(C)(C)C(=O)O)cc1,*n1cc(F)c(=O)[nH]c1=O,CC(C)(Oc1ccc(CCn2cc(F)c(=O)[nH]c2=O)cc1)C(=O)O
3886,*C(C)C,*C(=O)COc1ccc(-c2nc3c([nH]2)c(=O)n(CCC)c(=O)n3CCC)cc1,CCCn1c(=O)c2[nH]c(-c3ccc(OCC(=O)C(C)C)cc3)nc2n(CCC)c1=O
3887,*C(=O)[C@@H]1CCCN1C(=O)C(=C)C[SeH],*C1(c2ccc(C(F)(F)F)cc2)CC1,C=C(C[SeH])C(=O)N1CCC[C@H]1C(=O)C1(c2ccc(C(F)(F)F)cc2)CC1
3888,*N1CCCCC1=O,*c1ccn2nc(NC(=O)C(C)C)nc2c1,CC(C)C(=O)Nc1nc2cc(N3CCCCC3=O)ccn2n1
3889,*n1c(N)nc2cc(C)c(C)cc21,*c1c(-c2ccc(F)cc2)c(=O)n(C2CCNCC2)n1C,Cc1cc2nc(N)n(-c3c(-c4ccc(F)cc4)c(=O)n(C4CCNCC4)n3C)c2cc1C
3890,*CC(=O)Nc1ccncc1Cl,*N1N=CC[C@H]1c1cc(F)cc(F)c1,O=C(CN1N=CC[C@H]1c1cc(F)cc(F)c1)Nc1ccncc1Cl
3891,*c1ccco1,*n1cc(C2=C(c3cn(C)c4ccccc34)C(=O)NC2=O)c2ccccc21,Cn1cc(C2=C(c3cn(-c4ccco4)c4ccccc34)C(=O)NC2=O)c2ccccc21
3892,*Nc1ccc(Oc2cccnc2)cc1,*CC(=O)c1ccc(SC)cc1,CSc1ccc(C(=O)CNc2ccc(Oc3cccnc3)cc2)cc1
3893,*N1C(=O)NCc2c(-c3ccc(F)cc3F)cc(N3CCNCC3)cc21,*c1ccnc(C(=O)NC)c1,CNC(=O)c1cc(N2C(=O)NCc3c(-c4ccc(F)cc4F)cc(N4CCNCC4)cc32)ccn1
3894,*[C@@H]1O[C@@H](CO)[C@H](O)[C@H]1O,*CCOCCOCCOCCOCCO,OCCOCCOCCOCCOCC[C@@H]1O[C@@H](CO)[C@H](O)[C@H]1O
3895,*Cc1cccc(OCC)c1,*N1CCC(O)CC1,CCOc1cccc(CN2CCC(O)CC2)c1
3896,*C(=O)[C@@H](NC(=O)OC(C)(C)C)c1ccc(-n2cccn2)cc1,*Nc1c(F)cccc1F,CC(C)(C)OC(=O)N[C@H](C(=O)Nc1c(F)cccc1F)c1ccc(-n2cccn2)cc1
3897,*c1ccc(C(=O)c2ccc(Cl)cc2)cc1,*C(=O)c1cnn2cc(C)cnc12,Cc1cnc2c(C(=O)c3ccc(C(=O)c4ccc(Cl)cc4)cc3)cnn2c1
3898,*C(=O)[C@@H](O)[C@H](N)Cc1ccccc1,*[C@H](C)c1cccc2ccccc12,C[C@@H](C(=O)[C@@H](O)[C@H](N)Cc1ccccc1)c1cccc2ccccc12
3899,*c1nnn[nH]1,*[C@@H](C)c1ccc(Cl)cc1,C[C@@H](c1ccc(Cl)cc1)c1nnn[nH]1
3900,*C(=O)c1ccc2cc3c(nc2c1)CCCC3,*C(=O)C(=C)C[SeH],C=C(C[SeH])C(=O)C(=O)c1ccc2cc3c(nc2c1)CCCC3
3901,*c1ccccc1C,*C1CCNCC1,Cc1ccccc1C1CCNCC1
3902,*Cc1cccc2ccccc12,*c1ccc(CN2C(=O)CSC23CCN(C(C)=O)CC3)o1,CC(=O)N1CCC2(CC1)SCC(=O)N2Cc1ccc(Cc2cccc3ccccc23)o1
3903,*Cc1nnn[nH]1,*c1ccc([C@@H](C)CN(C)C)cc1,C[C@@H](CN(C)C)c1ccc(Cc2nnn[nH]2)cc1
3904,*c1cnc2[nH]ccc2c1,*Oc1ccc(C)cc1,Cc1ccc(Oc2cnc3[nH]ccc3c2)cc1
3905,*Nc1cc(C(C)(C)C)nn1-c1ccc(C)cc1,*c1cncc(C(N)=O)c1,Cc1ccc(-n2nc(C(C)(C)C)cc2Nc2cncc(C(N)=O)c2)cc1
3906,*NCCc1ccc([C@H]2C[C@@H]3CC[C@H](C2)N3)cc1,*C1CC1,c1cc([C@H]2C[C@@H]3CC[C@H](C2)N3)ccc1CCNC1CC1
3907,*N1CCN(CCO)CC1,*CCC=CCC=CCC=CCCC(=O)O,O=C(O)CCC=CCC=CCC=CCCN1CCN(CCO)CC1
3908,*Cc1ccc(OC)cc1,*Nc1ccc(OCCC)c(-c2nc(CC)c(CC)c(=O)[nH]2)c1,CCCOc1ccc(NCc2ccc(OC)cc2)cc1-c1nc(CC)c(CC)c(=O)[nH]1
3909,*c1nc(N)n2nc(-c3ccco3)nc2n1,*c1ccccc1C,Cc1ccccc1-c1nc(N)n2nc(-c3ccco3)nc2n1
3910,*[C@H](CS(=O)(=O)N1CCCC1)C1CC1,*NCCN1CCCCC1,O=S(=O)(C[C@@H](NCCN1CCCCC1)C1CC1)N1CCCC1
3911,*c1nn2c(c1-c1ccc(F)cc1)CCC2,*Cc1cccc(C#N)c1,N#Cc1cccc(Cc2nn3c(c2-c2ccc(F)cc2)CCC3)c1
3912,*NOC,*N1CCC(NC(=O)[C@@H](N)Cc2c[nH]c3ccc(Cl)cc23)CC1,CONN1CCC(NC(=O)[C@@H](N)Cc2c[nH]c3ccc(Cl)cc23)CC1
3913,*c1ccc([C@@H]2CC2(Cl)Cl)cc1,*C(=O)C1CCCN1C(=O)[C@H](C)CS,C[C@H](CS)C(=O)N1CCCC1C(=O)c1ccc([C@@H]2CC2(Cl)Cl)cc1
3914,*NCC1CC1,*CC(=O)Nc1ccncc1Cl,O=C(CNCC1CC1)Nc1ccncc1Cl
3915,*c1ccc(F)c(C)n1,*c1nc2ccccc2o1,Cc1nc(-c2nc3ccccc3o2)ccc1F
3916,*Cc1cccnc1C,*S(=O)(=O)c1ccc(C)cc1,Cc1ccc(S(=O)(=O)Cc2cccnc2C)cc1
3917,*n1nc(C(C)C)c2c(C(=O)[O-])cc(C)nc21,*c1ccc([C@@H]2CCCCN2)cc1F,Cc1cc(C(=O)[O-])c2c(C(C)C)nn(-c3ccc([C@@H]4CCCCN4)cc3F)c2n1
3918,*c1ncnn2cc(C(=O)NCC)c(C)c12,*Cn1cnc2c(NC3CC3)ncnc21,CCNC(=O)c1cn2ncnc(Cn3cnc4c(NC5CC5)ncnc43)c2c1C
3919,*c1cnn2cc(-c3ccc(OC)cc3)cnc12,*Cc1ccc(F)cc1,COc1ccc(-c2cnc3c(Cc4ccc(F)cc4)cnn3c2)cc1
3920,*c1ccc(CN2C(=O)CSC23CCN(C(C)=O)CC3)o1,*CCCO,CC(=O)N1CCC2(CC1)SCC(=O)N2Cc1ccc(CCCO)o1
3921,*c1ccc(F)c(Cl)c1,*Nc1cc(C#N)cc(NC(=O)C(=O)[O-])c1Cl,N#Cc1cc(NC(=O)C(=O)[O-])c(Cl)c(Nc2ccc(F)c(Cl)c2)c1
3922,*c1cn[nH]c1,*n1cc(C2=C(c3c[nH]c4ccccc34)C(=O)NC2=O)c2ccccc21,O=C1NC(=O)C(c2cn(-c3cn[nH]c3)c3ccccc23)=C1c1c[nH]c2ccccc12
3923,*CCCNC(=O)c1ccc([SH](=O)=O)cc1,*[C@H](C)c1cccc(N)c1,C[C@@H](CCCNC(=O)c1ccc([SH](=O)=O)cc1)c1cccc(N)c1
3924,*c1nc(N2CCC(O)CC2)nc(-n2ccnc2)n1,*C[C@@]12CCCN1C[C@H](F)C2,OC1CCN(c2nc(C[C@@]34CCCN3C[C@H](F)C4)nc(-n3ccnc3)n2)CC1
3925,*C(=O)CN1CCN(C)CC1,*c1ccnn1-c1ccccc1F,CN1CCN(CC(=O)c2ccnn2-c2ccccc2F)CC1
3926,*n1ncc2c(=O)[nH]c([C@@H](C)N3CC(c4ncccn4)C3)nc21,*c1ccccc1N,C[C@H](c1nc2c(cnn2-c2ccccc2N)c(=O)[nH]1)N1CC(c2ncccn2)C1
3927,*c1nnc(N)s1,*NCC,CCNc1nnc(N)s1
3928,*C(=O)C(C)(C)Oc1ccc(-c2cccc3ccccc23)cc1,*NCCCN1CCOCC1,CC(C)(Oc1ccc(-c2cccc3ccccc23)cc1)C(=O)NCCCN1CCOCC1
3929,*C(=O)c1ccc(C)c(Nc2cncc(C(N)=O)c2)c1,*N[C@H]1CCCN(S(C)(=O)=O)C1,Cc1ccc(C(=O)N[C@H]2CCCN(S(C)(=O)=O)C2)cc1Nc1cncc(C(N)=O)c1
3930,*c1nn(CC)cc1-c1ccnc(Nc2ccc(N3CCNCC3)cc2)n1,*NCCO,CCn1cc(-c2ccnc(Nc3ccc(N4CCNCC4)cc3)n2)c(NCCO)n1
3931,*c1cnc(C)n1C(C)C,*C1C[C@@H](O)CCC1=C,C=C1CC[C@H](O)CC1c1cnc(C)n1C(C)C
3932,*c1cc(O)n2ncc(C(=O)NC)c2n1,*N1C(=O)CN=C(c2ccccc2F)c2cc(Cl)ccc21,CNC(=O)c1cnn2c(O)cc(N3C(=O)CN=C(c4ccccc4F)c4cc(Cl)ccc43)nc12
3933,*c1ccc(CCC=O)cc1,*c1cc(Nc2ccc3c(c2)n(C)c(=O)n3C)ncn1,Cn1c(=O)n(C)c2cc(Nc3cc(-c4ccc(CCC=O)cc4)ncn3)ccc21
3934,*c1cccc(NC(=O)c2ccc(N3CCCCC3)cc2)c1C,*C(=O)CCCN(C)C,Cc1c(NC(=O)c2ccc(N3CCCCC3)cc2)cccc1C(=O)CCCN(C)C
3935,*C(=O)c1ccc(C(C)(C)C)cc1,*C=O,CC(C)(C)c1ccc(C(=O)C=O)cc1
3936,*Nc1cnc2[nH]c(-c3ccccc3)nc2c1,*c1cc(OCC(C)(C)O)ccc1C(N)=O,CC(C)(O)COc1ccc(C(N)=O)c(Nc2cnc3[nH]c(-c4ccccc4)nc3c2)c1
3937,*c1nn(C(C)C)c2ncnc(N)c12,*c1cncc(Cl)c1,CC(C)n1nc(-c2cncc(Cl)c2)c2c(N)ncnc21
3938,*c1cc(F)c2nc(C)n(C(C)C)c2c1,*C(=O)CCCN(C)C,Cc1nc2c(F)cc(C(=O)CCCN(C)C)cc2n1C(C)C
3939,*c1ccc(N)cc1OC,*c1cc(C)cc2c1O[C@H](C1CCOCC1)C=C2O,COc1cc(N)ccc1-c1cc(C)cc2c1O[C@H](C1CCOCC1)C=C2O
3940,*C(=O)c1cnc(NCc2cnccn2)nc1,*c1cc(N2CC[C@@H](C(C)(C)O)C2)ncn1,CC(C)(O)[C@@H]1CCN(c2cc(C(=O)c3cnc(NCc4cnccn4)nc3)ncn2)C1
3941,*c1ncnc2[nH]cc(-c3cccc(C#N)c3)c12,*c1cccc(-c2cc(NC(=O)NC)c(=O)n(C)c2)c1C,CNC(=O)Nc1cc(-c2cccc(-c3ncnc4[nH]cc(-c5cccc(C#N)c5)c34)c2C)cn(C)c1=O
3942,*N1C[C@H](O)[C@@H](CO)C1,*c1nc2c(CCC)nn(C)c2c(=O)[nH]1,CCCc1nn(C)c2c(=O)[nH]c(N3C[C@H](O)[C@@H](CO)C3)nc12
3943,*N1CCCCC1,*C(=O)c1ccccc1,O=C(c1ccccc1)N1CCCCC1
3944,*CCCC(=O)[O-],*CCCN,NCCCCCCC(=O)[O-]
3945,*c1ccc(CC)cc1,*c1nnc(C)o1,CCc1ccc(-c2nnc(C)o2)cc1
3946,*NCCN(CC)CC,*n1ccc2c(=O)n(C)ccc21,CCN(CC)CCNn1ccc2c(=O)n(C)ccc21
3947,*c1cccc(-n2cnc3cc(C(C)(C)C)ccc3c2=O)c1C,*C=O,Cc1c(C=O)cccc1-n1cnc2cc(C(C)(C)C)ccc2c1=O
3948,*c1c(-c2cccnc2)nn2c1COCC2,*n1ccnc1,c1cncc(-c2nn3c(c2-n2ccnc2)COCC3)c1
3949,*NCCC(=O)NCCS,*C(=O)c1cnc(NCc2cnccn2)nc1,O=C(CCNC(=O)c1cnc(NCc2cnccn2)nc1)NCCS
3950,*c1nc2cc(NC(=O)c3cccc([N+](=O)[O-])c3)ccc2o1,*N=O,O=Nc1nc2cc(NC(=O)c3cccc([N+](=O)[O-])c3)ccc2o1
3951,*Cc1ccco1,*c1cccc(Cl)c1,Clc1cccc(Cc2ccco2)c1
3952,*[C@H](COC(=O)CCCCCCCCCCCC)COP(=O)([O-])[O-],*C(=O)CCCN(C)C,CCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])[O-])C(=O)CCCN(C)C
3953,*c1cc(N2CC[NH+](CCO)CC2)nc(C)n1,*C(=O)c1ccc(F)c(Br)c1,Cc1nc(C(=O)c2ccc(F)c(Br)c2)cc(N2CC[NH+](CCO)CC2)n1
3954,*CC=C1C[C@@H](O)C[C@H](O)C1=C,*C1CNC1,C=C1C(=CCC2CNC2)C[C@@H](O)C[C@@H]1O
3955,*NCc1ccc(C)c(NC(=O)c2cnc3ccccn23)c1,*C(=O)OCC,CCOC(=O)NCc1ccc(C)c(NC(=O)c2cnc3ccccn23)c1
3956,*C(=O)c1ccc(C)c(Nc2nc(N3CCOCC3)nc(-n3ccnc3)n2)c1,*N1CCCC1C(=O)O,Cc1ccc(C(=O)N2CCCC2C(=O)O)cc1Nc1nc(N2CCOCC2)nc(-n2ccnc2)n1
3957,*c1c(-c2ccc(F)cc2)c(=O)n(C2CCNCC2)n1C,*C(=O)[C@@H]1CCCN1C(=O)[C@H](C)CS,C[C@H](CS)C(=O)N1CCC[C@H]1C(=O)c1c(-c2ccc(F)cc2)c(=O)n(C2CCNCC2)n1C
3958,*Cc1ccc(O)cc1,*C(=O)c1ccc(C)c(Nc2nc(-c3cncnc3)nc3c2cnn3C)c1,Cc1ccc(C(=O)Cc2ccc(O)cc2)cc1Nc1nc(-c2cncnc2)nc2c1cnn2C
3959,*c1cc(C#N)ncn1,*CCCCc1ccccc1,N#Cc1cc(CCCCc2ccccc2)ncn1
3960,*c1nc(Nc2cc[nH]n2)c2ccc(NC(=O)C=C)cc2n1,*CCN1CCCCC1,C=CC(=O)Nc1ccc2c(Nc3cc[nH]n3)nc(CCN3CCCCC3)nc2c1
3961,*c1cc(CC)nc(N)n1,*N1CCC(NCc2ccccc2)CC1,CCc1cc(N2CCC(NCc3ccccc3)CC2)nc(N)n1
3962,*C(=O)CCC,*c1ccc([S@](C)=O)cc1,CCCC(=O)c1ccc([S@](C)=O)cc1
3963,*c1cccc(S(N)(=O)=O)c1C,*c1cc(C2=NN(C3CCCCCC3)C(=O)C2(C)C)ccc1OC,COc1ccc(C2=NN(C3CCCCCC3)C(=O)C2(C)C)cc1-c1cccc(S(N)(=O)=O)c1C
3964,*Cc1ccc(Cl)cn1,*N1CCN(C(C)=O)[C@H](C)C1,CC(=O)N1CCN(Cc2ccc(Cl)cn2)C[C@H]1C
3965,*CCOCCOCCOCCO,*[C@H](CC)C(=O)[O-],CC[C@@H](CCOCCOCCOCCO)C(=O)[O-]
3966,*CCC=CCC=CCC=CCC,*N[C@H](C(=O)NO)c1ccc(-c2cnn(C)c2)cc1,CCC=CCC=CCC=CCCN[C@H](C(=O)NO)c1ccc(-c2cnn(C)c2)cc1
3967,*C(=O)[C@H](C)Nc1nc2c(cnn2-c2ccccc2C)c(=O)[nH]1,*CCCC,CCCCC(=O)[C@H](C)Nc1nc2c(cnn2-c2ccccc2C)c(=O)[nH]1
3968,*C(=O)[C@@H](O)[C@H](N)Cc1ccc(OC)cc1,*CCC=CCCCCCCCC(=O)O,COc1ccc(C[C@@H](N)[C@H](O)C(=O)CCC=CCCCCCCCC(=O)O)cc1
3969,*c1ccc(O)c(O)c1,*C(=O)c1ccc(C)c(Nc2nc(-c3cncnc3)nc3c2cnn3C)c1,Cc1ccc(C(=O)c2ccc(O)c(O)c2)cc1Nc1nc(-c2cncnc2)nc2c1cnn2C
3970,*c1ccc(Cl)cc1,*C(=O)CCc1cc(OC)ccc1OC,COc1ccc(OC)c(CCC(=O)c2ccc(Cl)cc2)c1
3971,*CC1(O)CC1,*C1CC1,OC1(CC2CC2)CC1
3972,*c1nnc(C)c2cnc(N3CCOCC3)cc12,*C(=O)Cc1ccc(Cl)cn1,Cc1nnc(C(=O)Cc2ccc(Cl)cn2)c2cc(N3CCOCC3)ncc12
3973,*NCCN1CCCCC1,*[C@H](C)c1ccc(C(F)(F)F)cc1,C[C@@H](NCCN1CCCCC1)c1ccc(C(F)(F)F)cc1
3974,*Nc1cc(-n2cnc(C)c2)cc(C(F)(F)F)c1,*C(=O)O,Cc1cn(-c2cc(NC(=O)O)cc(C(F)(F)F)c2)cn1
3975,*C(=O)c1cc(Cl)cc(COc2cnc3[nH]ccc3c2)c1,*N1CCC(NC(=O)CN)CC1,NCC(=O)NC1CCN(C(=O)c2cc(Cl)cc(COc3cnc4[nH]ccc4c3)c2)CC1
3976,*[C@H]1[C@H](O)[C@@H]2O[C@H]1c1ccccc12,*C(=O)C(O)(C(F)(F)F)C(F)(F)F,O=C([C@H]1[C@H](O)[C@@H]2O[C@H]1c1ccccc12)C(O)(C(F)(F)F)C(F)(F)F
3977,*N1C(=O)NCc2c(-c3ccc(F)cc3F)cc(N3CCNCC3)cc21,*c1nccc(NC)n1,CNc1ccnc(N2C(=O)NCc3c(-c4ccc(F)cc4F)cc(N4CCNCC4)cc32)n1
3978,*N[C@H](CC(C)C)C(=O)NO,*C(=O)OCC(C)(C)[S@](=O)c1ccccc1,CC(C)C[C@@H](NC(=O)OCC(C)(C)[S@](=O)c1ccccc1)C(=O)NO
3979,*c1nc(CC)c(CC)c(=O)[nH]1,*c1ccccc1N,CCc1nc(-c2ccccc2N)[nH]c(=O)c1CC
3980,*c1cnnc2cc(OC)c(OC)cc12,*Nc1ccc(CN2CCN(C)CC2)c(C(F)(F)F)c1,COc1cc2nncc(Nc3ccc(CN4CCN(C)CC4)c(C(F)(F)F)c3)c2cc1OC
3981,*c1c(C)ccn(C)c1=O,*n1c2cc(OC)ccc2c2ccnc(C)c21,COc1ccc2c3ccnc(C)c3n(-c3c(C)ccn(C)c3=O)c2c1
3982,*Cc1ccc(OC)cc1,*c1cccc(Cl)c1,COc1ccc(Cc2cccc(Cl)c2)cc1
3983,*C(=O)[C@@H](CC(C)C)NC(=O)NCc1ccc(C)c(C)c1,*N1CCC2(CCOCC2)C1,Cc1ccc(CNC(=O)N[C@H](CC(C)C)C(=O)N2CCC3(CCOCC3)C2)cc1C
3984,*N1CCN(C(C)=O)CC1,*c1nn(-c2ccc(N3CCOC3=O)cc2F)cc(OC)c1=O,COc1cn(-c2ccc(N3CCOC3=O)cc2F)nc(N2CCN(C(C)=O)CC2)c1=O
3985,*n1ncc2c(=O)[nH]c(N[C@H](C)C(=O)N3CC[C@H](F)C3)nc21,*Cc1ncccn1,C[C@@H](Nc1nc2c(cnn2Cc2ncccn2)c(=O)[nH]1)C(=O)N1CC[C@H](F)C1
3986,*c1ncc(C(=O)OC)cn1,*C(=O)[C@@H](NC(=O)OC(C)(C)C)c1ccc(-c2cnn(C)c2)cc1,COC(=O)c1cnc(C(=O)[C@@H](NC(=O)OC(C)(C)C)c2ccc(-c3cnn(C)c3)cc2)nc1
3987,*C(C=C[C@H](O)[C@@H](C)CCC(=O)O)CC,*Nc1cnn(Cc2cccc(C#N)c2)c1,CCC(C=C[C@H](O)[C@@H](C)CCC(=O)O)Nc1cnn(Cc2cccc(C#N)c2)c1
3988,*C(=O)CN1C(=O)C2(CCN(C(=O)c3ccc4n[nH]cc4c3)CC2)c2c(C)cccc21,*CCOCC,CCOCCC(=O)CN1C(=O)C2(CCN(C(=O)c3ccc4n[nH]cc4c3)CC2)c2c(C)cccc21
3989,*c1ccncc1,*Cc1ccsc1,c1cc(Cc2ccsc2)ccn1
3990,*Cc1ccc(C#N)cn1,*c1ccc(OCCN2CCCCC2)cc1,N#Cc1ccc(Cc2ccc(OCCN3CCCCC3)cc2)nc1
3991,*c1cc(F)c(F)c(F)c1,*c1ncnc2[nH]c(-c3ccc(C(=O)N4CCN(C)CC4)cc3)cc12,CN1CCN(C(=O)c2ccc(-c3cc4c(-c5cc(F)c(F)c(F)c5)ncnc4[nH]3)cc2)CC1
3992,*N1CCC(NCc2ccccc2)CC1,*c1c(C)n[nH]c1C,Cc1n[nH]c(C)c1N1CCC(NCc2ccccc2)CC1
3993,*n1cc(CCC(=O)O)c2cc(OC)ccc21,*c1nc2ccccc2n2cccc12,COc1ccc2c(c1)c(CCC(=O)O)cn2-c1nc2ccccc2n2cccc12
3994,*c1ccc(Cl)c(-c2nnc3c(C)nc4ccc(C(=O)NC)cc4n23)c1,*c1ccnc(Cl)c1C#N,CNC(=O)c1ccc2nc(C)c3nnc(-c4cc(-c5ccnc(Cl)c5C#N)ccc4Cl)n3c2c1
3995,*c1cc(O)cc2ccc(F)c(C#C)c12,*N=C,C#Cc1c(F)ccc2cc(O)cc(N=C)c12
3996,*NCc1ccccc1,*c1ccc(N2CCNCC2)cc1,c1ccc(CNc2ccc(N3CCNCC3)cc2)cc1
3997,*n1c(C)cc(C(=O)CN2CCCCC2)c1C,*Cc1ccc(Cl)cn1,Cc1cc(C(=O)CN2CCCCC2)c(C)n1Cc1ccc(Cl)cn1
3998,*c1nc2cccc(C(N)=O)c2[nH]1,*C(=O)c1ccc(CN2CCN(CC)CC2)c(C(F)(F)F)c1,CCN1CCN(Cc2ccc(C(=O)c3nc4cccc(C(N)=O)c4[nH]3)cc2C(F)(F)F)CC1
3999,*NC1CCN(C)CC1,*c1ccnn1-c1ccccc1,CN1CCC(Nc2ccnn2-c2ccccc2)CC1
4000,*CCCCCCCCC(=O)O,*NCCC(=O)O,O=C(O)CCCCCCCCNCCC(=O)O
4001,*CCS[P@@](=O)(O)OP(=O)(O)O,*c1cn(C2CCOCC2)nc1C,Cc1nn(C2CCOCC2)cc1CCS[P@@](=O)(O)OP(=O)(O)O
4002,*c1ccnn1-c1ccccc1F,*c1ccc(SC)cc1,CSc1ccc(-c2ccnn2-c2ccccc2F)cc1
4003,*Cc1cccnc1C,*N1CCC(NC(=O)[C@@H](N)Cc2c[nH]c3ccccc23)CC1,Cc1ncccc1CN1CCC(NC(=O)[C@@H](N)Cc2c[nH]c3ccccc23)CC1
4004,*c1cc2c(cc1-c1ccccc1)OCC1=NNC(=O)[C@@H](C)N12,*[C@H](CS(=O)(=O)C(C)(C)C)C1CC1,C[C@@H]1C(=O)NN=C2COc3cc(-c4ccccc4)c([C@H](CS(=O)(=O)C(C)(C)C)C4CC4)cc3N21
