id,frag1,frag2,new_smiles
5077,*Cc1ccccc1CO,*C(=O)c1ccc(-c2csc(C)n2)cc1,Cc1nc(-c2ccc(C(=O)Cc3ccccc3CO)cc2)cs1
5078,*CC(=O)[O-],*C(=O)c1ccc(N2CCCCC2)cc1,O=C([O-])CC(=O)c1ccc(N2CCCCC2)cc1
5079,*c1ccc(Br)cc1Br,*NCCO,OCCNc1ccc(Br)cc1Br
5080,*C(=O)[C@H](O)[C@H](C)N,*c1cc(NC(=O)Nc2ccccc2F)c(=O)n(C)c1,C[C@H](N)[C@@H](O)C(=O)c1cc(NC(=O)Nc2ccccc2F)c(=O)n(C)c1
5081,*S(=O)(=O)c1ccc(C#CCNS(C)(=O)=O)cc1,*c1ccc(C#N)n1C,Cn1c(C#N)ccc1S(=O)(=O)c1ccc(C#CCNS(C)(=O)=O)cc1
5082,*C[C@@H](C)O,*c1cc(=O)c2c(O)cc(O)c([C@H]3CCN(C)C[C@H]3O)c2o1,C[C@@H](O)Cc1cc(=O)c2c(O)cc(O)c([C@H]3CCN(C)C[C@H]3O)c2o1
5083,*CC(=O)c1ccc(SC)cc1,*C(=O)c1cnc2ccccc2c1,CSc1ccc(C(=O)CC(=O)c2cnc3ccccc3c2)cc1
5084,*Nc1cc2nc(-c3ccccc3)cn2cc1C#N,*c1cc(NC2CC2)nc(N)n1,N#Cc1cn2cc(-c3ccccc3)nc2cc1Nc1cc(NC2CC2)nc(N)n1
5085,*CCCCCCCCCC(=O)O[C@@H](CO)COC(=O)CCCC,*c1ccnc(C)c1,CCCCC(=O)OC[C@H](CO)OC(=O)CCCCCCCCCc1ccnc(C)c1
5086,*CCOCCO,*c1cc(Oc2ccc(OC)cc2)ncn1,COc1ccc(Oc2cc(CCOCCO)ncn2)cc1
5087,*OC,*c1cc(Cl)ccc1O,COc1cc(Cl)ccc1O
5088,*C(=O)[C@@H](N)CC(=O)c1ccccc1N,*Cc1ccc2ccccc2n1,Nc1ccccc1C(=O)C[C@H](N)C(=O)Cc1ccc2ccccc2n1
5089,*CCOc1ccc(C)cc1,*[C@@H](CC)[C@H](C)O,CC[C@H](CCOc1ccc(C)cc1)[C@H](C)O
5090,*CCOCCOCCOCCOCCO,*c1ccc(OC)c(OC)c1,COc1ccc(CCOCCOCCOCCOCCO)cc1OC
5091,*N1CC[N@@H+]2CCC[C@@H]2C1,*[C@@H](CC)c1cccc(C2CC2)n1,CC[C@@H](c1cccc(C2CC2)n1)N1CC[N@@H+]2CCC[C@@H]2C1
5092,*S(=O)(=O)c1ccc([C@H]2CC(=O)N(C)C2)cc1,*C(=O)c1ccc(-c2csc(CC(C)C)n2)cc1,CC(C)Cc1nc(-c2ccc(C(=O)S(=O)(=O)c3ccc([C@H]4CC(=O)N(C)C4)cc3)cc2)cs1
5093,*NO,*c1csc(NN=Cc2ccccc2C=O)n1,O=Cc1ccccc1C=NNc1nc(NO)cs1
5094,*C(=O)c1c(C(=O)N2CCOCC2)cnn1C,*NCCc1c(-c2ccccc2)[nH]c2ccc(OC)cc12,COc1ccc2[nH]c(-c3ccccc3)c(CCNC(=O)c3c(C(=O)N4CCOCC4)cnn3C)c2c1
5095,*c1ccc(NC(=O)c2ccsc2C(=O)O)c(F)c1,*S(=O)(=O)c1cccs1,O=C(Nc1ccc(S(=O)(=O)c2cccs2)cc1F)c1ccsc1C(=O)O
5096,*c1cn2c(C)nnc2c(NC)n1,*c1cc(-c2cccc(Cl)c2Cl)nc(N)n1,CNc1nc(-c2cc(-c3cccc(Cl)c3Cl)nc(N)n2)cn2c(C)nnc12
5097,*c1cc(CS(C)(=O)=O)cnc1Oc1ccc(F)cc1F,*c1cccc2nc(N)nn12,CS(=O)(=O)Cc1cnc(Oc2ccc(F)cc2F)c(-c2cccc3nc(N)nn23)c1
5098,*C(=O)CCC1CCN(c2ccc(C#N)cc2)CC1,*Nc1ccc2c(c1)CC(=O)N2CC,CCN1C(=O)Cc2cc(NC(=O)CCC3CCN(c4ccc(C#N)cc4)CC3)ccc21
5099,*c1ccccc1CNC,*c1cc(F)cc(F)c1,CNCc1ccccc1-c1cc(F)cc(F)c1
5100,*c1ccccc1OCC,*n1cc([N+](=O)[O-])nc1C,CCOc1ccccc1-n1cc([N+](=O)[O-])nc1C
5101,*c1nc(N[C@H](CC)CO)nc2c1ncn2C(C)C,*CCc1ccc(O[C@](C)(CC)C(=O)O)cc1,CC[C@H](CO)Nc1nc(CCc2ccc(O[C@](C)(CC)C(=O)O)cc2)c2ncn(C(C)C)c2n1
5102,*[C@H](C)c1cccc(-c2cn[nH]c2)c1,*S(=O)(=O)c1ccc2ncsc2c1,C[C@H](c1cccc(-c2cn[nH]c2)c1)S(=O)(=O)c1ccc2ncsc2c1
5103,*Cc1c(C)nn(C)c1C,*CCC(F)(F)F,Cc1nn(C)c(C)c1CCCC(F)(F)F
5104,*CC(C)(C)O,*c1nc(Nc2ccc(F)c(Cl)c2)nc2ccccc12,CC(C)(O)Cc1nc(Nc2ccc(F)c(Cl)c2)nc2ccccc12
5105,*C(=O)CCCC,*C(=O)NC(C)C,CCCCC(=O)C(=O)NC(C)C
5106,*c1ccccn1,*NCc1ccc(N2CCCCC2)cc1,c1ccc(NCc2ccc(N3CCCCC3)cc2)nc1
5107,*S(=O)(=O)c1c(C)nn(C)c1Cl,*C(=O)CC(=O)OC,COC(=O)CC(=O)S(=O)(=O)c1c(C)nn(C)c1Cl
5108,*Cc1ccccc1F,*c1ccccc1CC,CCc1ccccc1Cc1ccccc1F
5109,*CCNCC=Cc1ccc(Br)cc1,*c1cc(C)nc(CCC(=O)[O-])n1,Cc1cc(CCNCC=Cc2ccc(Br)cc2)nc(CCC(=O)[O-])n1
5110,*CCCCCO,*c1nn(C)c(=O)cc1OC,COc1cc(=O)n(C)nc1CCCCCO
5111,*c1cnc(C(N)=O)nc1,*N[C@H](Cc1c[nH]c2ccccc12)C(=O)Nc1ccncc1,NC(=O)c1ncc(N[C@H](Cc2c[nH]c3ccccc23)C(=O)Nc2ccncc2)cn1
5112,*N(c1cc(C(C)(C)C)on1)[C@@H](C(=O)Nc1ccc(OC)cc1C)c1cccnc1,*CCNCCO,COc1ccc(NC(=O)[C@@H](c2cccnc2)N(CCNCCO)c2cc(C(C)(C)C)on2)c(C)c1
5113,*c1ccc(CN)cc1,*c1ncon1,NCc1ccc(-c2ncon2)cc1
5114,*Cc1ccc(OCCO)cc1,*c1ccnc(Oc2cc(C(C)C)ccc2C)n1,Cc1ccc(C(C)C)cc1Oc1nccc(Cc2ccc(OCCO)cc2)n1
5115,*C(=O)NCCCCc1ccccc1,*Nc1cccc(N2C=CCC2=O)c1,O=C(NCCCCc1ccccc1)Nc1cccc(N2C=CCC2=O)c1
5116,*Cc1ccc(C(=O)O)cc1,*n1cnc2c(O)ncnc21,O=C(O)c1ccc(Cn2cnc3c(O)ncnc32)cc1
5117,*S(=O)(=O)c1ccc(F)cc1Cl,*[C@H]1CCN(S(C)(=O)=O)C1,CS(=O)(=O)N1CC[C@H](S(=O)(=O)c2ccc(F)cc2Cl)C1
5118,*c1cccc(C(=O)NCc2ccc(C(=O)O)cc2)c1,*c1ccc(C(=O)NCc2ccccc2)cc1,O=C(O)c1ccc(CNC(=O)c2cccc(-c3ccc(C(=O)NCc4ccccc4)cc3)c2)cc1
5119,*O[C@@H]1CC[C@@](C)(O)c2c1nnn2Cc1ccc(OC)cc1,*c1ccc(C(F)(F)F)cc1,COc1ccc(Cn2nnc3c2[C@](C)(O)CC[C@H]3Oc2ccc(C(F)(F)F)cc2)cc1
5120,*c1ncnc2cc(OC)c(OC)cc12,*CCCCCOc1ccc2c(c1)C=CN(C)C(=O)[C@@H]2C,COc1cc2ncnc(CCCCCOc3ccc4c(c3)C=CN(C)C(=O)[C@@H]4C)c2cc1OC
5121,*c1c(C)nnn1C,*C(=O)c1ccc(-c2cccc(F)c2)cc1F,Cc1nnn(C)c1C(=O)c1ccc(-c2cccc(F)c2)cc1F
5122,*S(=O)(=O)C(C)(C)C,*n1ccc(=O)[nH]c1=O,CC(C)(C)S(=O)(=O)n1ccc(=O)[nH]c1=O
5123,*c1cccc(-c2ccnc3nc[nH]c23)c1F,*S(=O)(=O)c1ccccc1Cl,O=S(=O)(c1ccccc1Cl)c1cccc(-c2ccnc3nc[nH]c23)c1F
5124,*c1ccco1,*NO,ONc1ccco1
5125,*c1cc(C)c(OC)cc1OC,*[C@@H](C)COC,COC[C@H](C)c1cc(C)c(OC)cc1OC
5126,*C1COC1,*c1ccc(O[C@@H](Cc2ccc(-c3ccccc3)cc2)C(=O)O)cc1,O=C(O)[C@H](Cc1ccc(-c2ccccc2)cc1)Oc1ccc(C2COC2)cc1
5127,*S(=O)(=O)c1ccc2c(c1)CN[C@@H](CO)C2,*Cc1cccc(F)c1,O=S(=O)(Cc1cccc(F)c1)c1ccc2c(c1)CN[C@@H](CO)C2
5128,*c1ncc(-c2cncc(C)c2)c2cc(C)c(=O)[nH]c12,*N1CCC(N(C)C)CC1,Cc1cncc(-c2cnc(N3CCC(N(C)C)CC3)c3[nH]c(=O)c(C)cc23)c1
5129,*N1C[C@H]2[C@@H]([C@H]1C(=O)N[C@@H](C[C@@H]1CCCNC1=O)[C@@H](O)C(=O)N1CCC1)C2(C)C,*c1csc(=O)[nH]1,CC1(C)[C@H]2CN(c3csc(=O)[nH]3)[C@H](C(=O)N[C@@H](C[C@@H]3CCCNC3=O)[C@@H](O)C(=O)N3CCC3)[C@H]21
5130,*N1CCC2(CC1)N=C(c1ccc(OC(F)(F)F)cc1)NC2=O,*N1CCOCC1,O=C1NC(c2ccc(OC(F)(F)F)cc2)=NC12CCN(N1CCOCC1)CC2
5131,*N1CCN(C)C(=O)[C@H]1C,*C(=O)[C@@H](c1cccnc1)N(C(=O)CC)c1cc(C(C)(C)C)[nH]n1,CCC(=O)N(c1cc(C(C)(C)C)[nH]n1)[C@@H](C(=O)N1CCN(C)C(=O)[C@H]1C)c1cccnc1
5132,*CCC[C@@H](C)CC(=O)[O-],*[C@H](C)[C@H]1CC[C@H](C)CC1,C[C@@H](CCC[C@@H](C)CC(=O)[O-])[C@H]1CC[C@H](C)CC1
5133,*C(=O)c1cc(C(=O)CC)c[nH]1,*NCc1ccc(NS(=O)(=O)C2CC2)cc1C(F)(F)F,CCC(=O)c1c[nH]c(C(=O)NCc2ccc(NS(=O)(=O)C3CC3)cc2C(F)(F)F)c1
5134,*C(=O)Cc1cncc2cccc(O)c12,*c1cc(O[C@H](C)[C@H]2CNC(=O)C2)c2cccnc2c1,C[C@@H](Oc1cc(C(=O)Cc2cncc3cccc(O)c23)cc2ncccc12)[C@H]1CNC(=O)C1
5135,*N1C=CCC1=O,*c1ccc2c(c1)CN(C)C(=O)N2,CN1Cc2cc(N3C=CCC3=O)ccc2NC1=O
5136,*NC1CCCC1,*CCN1CCN(C)CC1,CN1CCN(CCNC2CCCC2)CC1
5137,*Nc1cccc(-c2csc(=O)[nH]2)c1,*CCC#N,N#CCCNc1cccc(-c2csc(=O)[nH]2)c1
5138,*c1ccccc1C,*c1ccc2c(c1)C(=O)CC1(CCN(C(C)C)CC1)O2,Cc1ccccc1-c1ccc2c(c1)C(=O)CC1(CCN(C(C)C)CC1)O2
5139,*c1cc[nH]n1,*c1c(-c2ccc(Br)cc2)ncn1C1CCNCC1,Brc1ccc(-c2ncn(C3CCNCC3)c2-c2cc[nH]n2)cc1
5140,*c1scnc1C,*[C@H]1CC[C@H](O)CC1,Cc1ncsc1[C@H]1CC[C@H](O)CC1
5141,*C(=O)c1ccc(-c2ccsc2)cc1,*NCCC(C)C,CC(C)CCNC(=O)c1ccc(-c2ccsc2)cc1
5142,*[C@H](C)C(N)=O,*n1c2cc(-c3c(C)nnn3C)c(F)cc2c2ncc(C(C)(C)O)cc21,Cc1nnn(C)c1-c1cc2c(cc1F)c1ncc(C(C)(C)O)cc1n2[C@H](C)C(N)=O
5143,*c1cc(Cl)ccc1O,*C(=O)CC1CC1,O=C(CC1CC1)c1cc(Cl)ccc1O
5144,*C(=O)NCCC(c1ccccc1)c1ccccc1,*C(=O)[C@@H](N)CC(=O)c1ccccc1N,Nc1ccccc1C(=O)C[C@H](N)C(=O)C(=O)NCCC(c1ccccc1)c1ccccc1
5145,*c1cccc(Cl)c1,*C(=O)c1ccc(-c2csc(CC(=O)OCC)n2)cc1,CCOC(=O)Cc1nc(-c2ccc(C(=O)c3cccc(Cl)c3)cc2)cs1
5146,*c1cc(-c2c(C)noc2C)c2cccnc2c1,*c1ccc(CN(C)C)nc1C,Cc1nc(CN(C)C)ccc1-c1cc(-c2c(C)noc2C)c2cccnc2c1
5147,*c1ncc(-c2cncc(C)c2)c2cc(C)c(=O)[nH]c12,*NCc1cn(CCCC)nn1,CCCCn1cc(CNc2ncc(-c3cncc(C)c3)c3cc(C)c(=O)[nH]c23)nn1
5148,*Cc1ccc(OC)cc1,*c1ccc(N2C[C@H](CNC(C)=O)OC2=O)cc1F,COc1ccc(Cc2ccc(N3C[C@H](CNC(C)=O)OC3=O)cc2F)cc1
5149,*[C@@H](C(=O)NC1CCCCC1)c1cccnc1,*c1nc(N)nc(N2CCN(C)CC2)c1CC,CCc1c([C@@H](C(=O)NC2CCCCC2)c2cccnc2)nc(N)nc1N1CCN(C)CC1
5150,*[C@@H]1C[C@H](C)N(C(C)=O)c2ccc(C3=NN=CC3)cc21,*[C@@H](C)C(=O)[O-],CC(=O)N1c2ccc(C3=NN=CC3)cc2[C@H]([C@@H](C)C(=O)[O-])C[C@@H]1C
5151,*C(=O)Cc1ccc(Cl)c(=O)[nH]1,*c1cccc(F)c1,O=C(Cc1ccc(Cl)c(=O)[nH]1)c1cccc(F)c1
5152,*Cc1nn(C)cc1-c1ccc(=O)n(C)c1,*C(=O)CCCCCCCC,CCCCCCCCC(=O)Cc1nn(C)cc1-c1ccc(=O)n(C)c1
5153,*CCOCCOCCO,*c1ccc(NS(C)(=O)=O)cc1,CS(=O)(=O)Nc1ccc(CCOCCOCCO)cc1
5154,*c1cc2c(cc1O)NC(=O)C(C)(C)O2,*NC(C)C,CC(C)Nc1cc2c(cc1O)NC(=O)C(C)(C)O2
5155,*N1CCN(c2cccc(C)c2)CC1,*c1cc(F)cnc1Cl,Cc1cccc(N2CCN(c3cc(F)cnc3Cl)CC2)c1
5156,*c1cc(Cl)c[nH]c1=O,*c1cnc(C(F)(F)F)c2c1C[C@@H](F)[C@H]2O,O=c1[nH]cc(Cl)cc1-c1cnc(C(F)(F)F)c2c1C[C@@H](F)[C@H]2O
5157,*S(=O)(=O)c1ccc2c(c1)CN[C@@H](CO)C2,*c1ccc(=O)n(Cc2ccc([C@@H](C)O)cc2)c1,C[C@@H](O)c1ccc(Cn2cc(S(=O)(=O)c3ccc4c(c3)CN[C@@H](CO)C4)ccc2=O)cc1
5158,*C1C=C[N+](C)=N1,*C(=O)c1ccc(-c2csc(CC(=O)OCC)n2)cc1,CCOC(=O)Cc1nc(-c2ccc(C(=O)C3C=C[N+](C)=N3)cc2)cs1
5159,*c1cc(-c2c(C)noc2C)cc2nc(C3CC3)[nH]c12,*[C@H]1C[C@@H](C#N)C1,Cc1noc(C)c1-c1cc2nc(C3CC3)[nH]c2c([C@H]2C[C@@H](C#N)C2)c1
5160,*S(=O)(=O)c1cc2c(cc1C)n(C)c(=O)n2C,*[C@H](C)[C@H]1CC[C@H](C)CC1,Cc1cc2c(cc1S(=O)(=O)[C@H](C)[C@H]1CC[C@H](C)CC1)n(C)c(=O)n2C
5161,*Cc1cc2c(Cl)cccc2[nH]1,*N[C@@H](Cn1ccnc1)c1ccccc1,Clc1cccc2[nH]c(CN[C@@H](Cn3ccnc3)c3ccccc3)cc12
5162,*c1[nH]c2ccc(OC)cc2c1CCNC(C)=O,*c1csc(NC(=O)c2ccc(SC)cc2)n1,COc1ccc2[nH]c(-c3csc(NC(=O)c4ccc(SC)cc4)n3)c(CCNC(C)=O)c2c1
5163,*c1ccc(NS(C)(=O)=O)cc1,*[C@H]1CCC(=O)NC1=O,CS(=O)(=O)Nc1ccc([C@H]2CCC(=O)NC2=O)cc1
5164,*c1cccc(NS(=O)(=O)c2cccc(Br)c2)c1,*C(=O)c1cnccc1C(F)(F)F,O=C(c1cccc(NS(=O)(=O)c2cccc(Br)c2)c1)c1cnccc1C(F)(F)F
5165,*n1c(N)nc2ccccc21,*N1CCC(c2nc(-c3cccs3)no2)CC1,Nc1nc2ccccc2n1N1CCC(c2nc(-c3cccs3)no2)CC1
5166,*S(=O)(=O)c1cccs1,*C(=O)Cc1cncc2cccc(O)c12,O=C(Cc1cncc2cccc(O)c12)S(=O)(=O)c1cccs1
5167,*C(C)(C)C,*Nc1cc2nc(-c3ccccc3)cn2cc1C#N,CC(C)(C)Nc1cc2nc(-c3ccccc3)cn2cc1C#N
5168,*C[C@H](C)O,*[C@@H](Cc1ccc(-c2ccccc2)cc1)C(=O)O,C[C@H](O)C[C@@H](Cc1ccc(-c2ccccc2)cc1)C(=O)O
5169,*C[C@H](O)[C@H](N)CO,*c1nc(C)c(CSc2ccc(OCC(=O)O)c(C)c2)s1,Cc1cc(SCc2sc(C[C@H](O)[C@H](N)CO)nc2C)ccc1OCC(=O)O
5170,*N1CCN(Cc2ccccc2)CC1,*n1nnc2c1C(=O)c1ccccc1C2=O,O=C1c2ccccc2C(=O)c2c1nnn2N1CCN(Cc2ccccc2)CC1
5171,*Nc1ccn2cc(-c3ccccc3)nc2c1,*c1nc2ccc(F)cc2c(C(=O)NS(C)(=O)=O)c1N,CS(=O)(=O)NC(=O)c1c(N)c(Nc2ccn3cc(-c4ccccc4)nc3c2)nc2ccc(F)cc12
5172,*NC(=N)Cc1cccc(OC)c1,*c1ccc2c3c(c(O)n2C)C=C(N2CCN(C)CC2)Nc13,COc1cccc(CC(=N)Nc2ccc3c4c(c(O)n3C)C=C(N3CCN(C)CC3)Nc24)c1
5173,*c1ccc2c(c1)[C@H](Nc1ccc(Cl)cc1)C[C@H](C)N2C(C)=O,*C(=O)[C@@H](N)CO,CC(=O)N1c2ccc(C(=O)[C@@H](N)CO)cc2[C@H](Nc2ccc(Cl)cc2)C[C@@H]1C
5174,*[C@@H]1O[C@H](C[S@@+](C)CC[C@H]([NH3+])C(=O)[O-])[C@@H](O)[C@H]1O,*CCCN1CCOCC1,C[S@@+](CC[C@H]([NH3+])C(=O)[O-])C[C@H]1O[C@@H](CCCN2CCOCC2)[C@H](O)[C@@H]1O
5175,*[C@H](C)C(N)=O,*NCc1cccs1,C[C@@H](NCc1cccs1)C(N)=O
5176,*NCCCNCc1ccc(-c2ccccc2)c(Cl)c1,*N1CCC[C@@H](O)C1,O[C@@H]1CCCN(NCCCNCc2ccc(-c3ccccc3)c(Cl)c2)C1
5177,*N=Cc1c(C)nn(-c2ccccc2)c1C,*CCC1=C(C)C(=O)C(OC)=C(OC)C1=O,COC1=C(OC)C(=O)C(CCN=Cc2c(C)nn(-c3ccccc3)c2C)=C(C)C1=O
5178,*C(=O)[C@@H](NC(=O)C1CCCCC1)C(C)C,*c1cc[nH]n1,CC(C)[C@H](NC(=O)C1CCCCC1)C(=O)c1cc[nH]n1
5179,*c1ccc(CNCCC(N)=O)cc1Cl,*c1cn[nH]c1,NC(=O)CCNCc1ccc(-c2cn[nH]c2)c(Cl)c1
5180,*c1csc(NN=Cc2ccccc2C=O)n1,*CCCc1ccccc1,O=Cc1ccccc1C=NNc1nc(CCCc2ccccc2)cs1
5181,*c1ccc2c(C)cc(N)nc2c1,*c1cn(C)c(=O)c2c1OC(=C1C=NC(C3CCC3)=N1)C2,Cc1cc(N)nc2cc(-c3cn(C)c(=O)c4c3OC(=C3C=NC(C5CCC5)=N3)C4)ccc12
5182,*c1ccc(O)[n+](Cc2ccccc2)c1,*CCCN(C)C,CN(C)CCCc1ccc(O)[n+](Cc2ccccc2)c1
5183,*c1ccc(C(=O)O)cc1,*N1CCC([N+](C)(C)C)CC1,C[N+](C)(C)C1CCN(c2ccc(C(=O)O)cc2)CC1
5184,*Nc1cncs1,*c1nc(N)nc(N2CCN(C)CC2)c1CC,CCc1c(Nc2cncs2)nc(N)nc1N1CCN(C)CC1
5185,*c1ccc(OCC2CC2)cc1,*C(=O)[C@H](CO)NC(=O)CCCCCCCCCO,O=C(CCCCCCCCCO)N[C@@H](CO)C(=O)c1ccc(OCC2CC2)cc1
5186,*C(=O)Cc1csc2ccc(Cl)cc12,*CCNS(=O)(=O)c1cccc2cnccc12,O=C(CCNS(=O)(=O)c1cccc2cnccc12)Cc1csc2ccc(Cl)cc12
5187,*c1cccc(C(=O)[O-])c1,*Nc1cc2c(cc1OC)NC(=O)C(C)(C)O2,COc1cc2c(cc1Nc1cccc(C(=O)[O-])c1)OC(C)(C)C(=O)N2
5188,*C(C)(C)C(=O)[O-],*Cc1nn(C)cc1-c1ccc(=O)n(C)c1,Cn1cc(-c2ccc(=O)n(C)c2)c(CC(C)(C)C(=O)[O-])n1
5189,*N1CCC[C@@H](O)C1,*CCOc1ccc(C[C@H](Nc2ccccc2C(=O)c2ccccc2)C(=O)[O-])cc1,O=C(c1ccccc1)c1ccccc1N[C@@H](Cc1ccc(OCCN2CCC[C@@H](O)C2)cc1)C(=O)[O-]
5190,*c1ccc2c(c1)=NC(=O)N=2,*CC(CO)(COC[C@@H](C)O)COC[C@@H](C)O,C[C@@H](O)COCC(CO)(COC[C@@H](C)O)Cc1ccc2c(c1)=NC(=O)N=2
5191,*c1ccc(OC)c(OC)c1,*[C@H]1CCN(S(C)(=O)=O)C1,COc1ccc([C@H]2CCN(S(C)(=O)=O)C2)cc1OC
5192,*OC[C@H]1CCCO1,*c1ccc(C)c(S(=O)(=O)NC2C=C2)c1,Cc1ccc(OC[C@H]2CCCO2)cc1S(=O)(=O)NC1C=C1
5193,*c1ccc(S(N)(=O)=O)cc1,*c1cc(-c2c(C)noc2C)cc2nc(C3CC3)[nH]c12,Cc1noc(C)c1-c1cc(-c2ccc(S(N)(=O)=O)cc2)c2[nH]c(C3CC3)nc2c1
5194,*c1nnn(Cc2ccc(OC)cc2)n1,*C(=O)CCCCCCC,CCCCCCCC(=O)c1nnn(Cc2ccc(OC)cc2)n1
5195,*C1CCNCC1,*c1ccc(CNCCCNS(C)(=O)=O)cc1Cl,CS(=O)(=O)NCCCNCc1ccc(C2CCNCC2)c(Cl)c1
5196,*C1C=NC(C2CCCC2)=N1,*CC(=O)O,O=C(O)CC1C=NC(C2CCCC2)=N1
5197,*CCC(c1ccccc1)c1ccccc1,*c1cccc(-c2c(C)nnn2C2CCN(C(N)=[NH2+])CC2)n1,Cc1nnn(C2CCN(C(N)=[NH2+])CC2)c1-c1cccc(CCC(c2ccccc2)c2ccccc2)n1
5198,*N1CCC[C@H]1C=O,*c1cc(CO)ccc1F,O=C[C@@H]1CCCN1c1cc(CO)ccc1F
5199,*C(=O)N1CCS[C@H](c2cccs2)CC1,*c1cnns1,O=C(c1cnns1)N1CCS[C@H](c2cccs2)CC1
5200,*OC[C@H](CO)OC(=O)CCCCCCCCC=CCCCCCCC,*CCn1ccc(=O)[nH]c1=O,CCCCCCCC=CCCCCCCCCC(=O)O[C@@H](CO)COCCn1ccc(=O)[nH]c1=O
5201,*c1c(C)cccc1C,*N1CCC(c2nc(-c3cccs3)no2)CC1,Cc1cccc(C)c1N1CCC(c2nc(-c3cccs3)no2)CC1
5202,*NC1=NNCS1,*C(=O)c1ccc(N2C[C@@H](C)C[C@@H](C)C2)c(Oc2ccccc2)c1,C[C@H]1C[C@@H](C)CN(c2ccc(C(=O)NC3=NNCS3)cc2Oc2ccccc2)C1
5203,*CCC(C)C,*n1c(C2CCOCC2)nc2ccc(-c3cc(C)c(=O)n(C)c3)cc21,Cc1cc(-c2ccc3nc(C4CCOCC4)n(CCC(C)C)c3c2)cn(C)c1=O
5204,*n1ncc2c1CCC[C@H]2NC(=O)c1onc2ccccc12,*NCc1ccccc1,O=C(N[C@@H]1CCCc2c1cnn2NCc1ccccc1)c1onc2ccccc12
5205,*C(=O)[C@@H](N)CO,*c1cc(C)c(O)c(C)c1,Cc1cc(C(=O)[C@@H](N)CO)cc(C)c1O
5206,*Cc1oc2cccc(OCCCNCc3cccnc3)c2c1C,*c1nn(C)c(=O)cc1OC,COc1cc(=O)n(C)nc1Cc1oc2cccc(OCCCNCc3cccnc3)c2c1C
5207,*S(=O)(=O)CCc1c(C)cc(N2C(=O)NC(=O)C2(C)C)cc1C,*NCC,CCNS(=O)(=O)CCc1c(C)cc(N2C(=O)NC(=O)C2(C)C)cc1C
5208,*c1ccc2c(c1)N(C1CC1)C(C)(C)C(=O)N2C,*c1ccc(CNCCc2ncc[nH]2)cc1Cl,CN1C(=O)C(C)(C)N(C2CC2)c2cc(-c3ccc(CNCCc4ncc[nH]4)cc3Cl)ccc21
5209,*NCc1cn(CCCC)nn1,*N1CCCNCC1,CCCCn1cc(CNN2CCCNCC2)nn1
5210,*N1c2cc(N[C@H](C)c3ccccc3)ccc2N(C)C(=O)[C@H]1C,*C(=O)CC1CC1,C[C@@H](Nc1ccc2c(c1)N(C(=O)CC1CC1)[C@H](C)C(=O)N2C)c1ccccc1
5211,*c1ccc(OCc2nn(C)cc2-c2ccc(=O)n(C)c2)cc1,*O[C@@H](CO)COC(=O)CCCC,CCCCC(=O)OC[C@H](CO)Oc1ccc(OCc2nn(C)cc2-c2ccc(=O)n(C)c2)cc1
5212,*c1cc(Oc2ccc(OC)cc2)ncn1,*CCCC,CCCCc1cc(Oc2ccc(OC)cc2)ncn1
5213,*c1nccs1,*c1ccc2c(C)cc(N)nc2c1,Cc1cc(N)nc2cc(-c3nccs3)ccc12
5214,*O,*[C@@H](C)COC,COC[C@H](C)O
5215,*[C@H]1CCN(S(C)(=O)=O)C1,*NCCNCC=Cc1ccc(Br)cc1,CS(=O)(=O)N1CC[C@H](NCCNCC=Cc2ccc(Br)cc2)C1
5216,*C(=O)c1cc(C(=O)N[C@@H]2[C@H]3COC[C@H]32)cc2c1OC[C@@]2(C)c1ccccc1,*Cc1cc2ccccc2o1,C[C@@]1(c2ccccc2)COc2c(C(=O)Cc3cc4ccccc4o3)cc(C(=O)N[C@@H]3[C@H]4COC[C@H]43)cc21
5217,*Nc1cccc(N2C=CCC2=O)c1,*CCCCCc1ccccn1,O=C1CC=CN1c1cccc(NCCCCCc2ccccn2)c1
5218,*[C@@H]1C[C@H]2CC[C@H](N2)[C@H]1CCC1CCC(F)(F)CC1,*N1CCSCC1,FC1(F)CCC(CC[C@@H]2[C@@H]3CC[C@H](C[C@H]2N2CCSCC2)N3)CC1
5219,*c1nc2ccc(N3CCN(C)CC3)cc2n1Cc1ccccc1,*C(=O)[C@@H](c1cc(C)no1)C(C)C,Cc1cc([C@H](C(=O)c2nc3ccc(N4CCN(C)CC4)cc3n2Cc2ccccc2)C(C)C)on1
5220,*Cc1ccc(-c2cccc(F)n2)cc1,*c1cccc2nc(N)nn12,Nc1nc2cccc(Cc3ccc(-c4cccc(F)n4)cc3)n2n1
5221,*c1ccc(I)cc1,*n1c(=O)[nH]c(=O)c2c1ncn2CC,CCn1cnc2c1c(=O)[nH]c(=O)n2-c1ccc(I)cc1
5222,*S(=O)(=O)c1cccc(F)c1,*N1CCN(C(=O)CC2(CC(=O)O)CCCC2)CC1,O=C(O)CC1(CC(=O)N2CCN(S(=O)(=O)c3cccc(F)c3)CC2)CCCC1
5223,*C(=O)c1ccc(-c2ccoc2)cc1,*c1cccc(N2C=CCC2=O)c1,O=C(c1ccc(-c2ccoc2)cc1)c1cccc(N2C=CCC2=O)c1
